channelId,channelViewCount,subscriberCount,videoCount
UCHXiOop7UjqYg9eNMyTy20g,1182132,8710,29
UCGMcVCg3tHKmy9oaUCIw8xw,552780334,6680000,134
UCHbcbgxdWJittda3pg0QK5g,22325807,133000,769
UCGPf0TW7LmcMyfbIGshLmVg,1376550,5580,181
UCEeXA5Tu7n9X5_zkOgGsyww,857575882,2000000,4689
UCFqa4N0_WhVctqkqiHXm_QA,1621034,28700,90
UCGCZAYq5Xxojl_tSXcVJhiQ,1441431838,1560000,58872
UCF71l11-rFVB-bmKBp2PFOA,229963852,1630000,1011
UCE_M8A5yxnLfW0KghEeajjw,771361298,13700000,189
UCI_lLkWji9bFWGkRGM_5TkQ,24433011,75300,720
UCJOl2JvledP26K2OQ_HLgnQ,17734695,101000,152
UCKJgBJcJkc0Q4kZeGIyNTYA,2461433,20100,114
UCKMO2LIpvjBbhNtssrCrhzQ,10401863,32000,649
UCJHTQG_K8l2A2ZE4ohxcLyQ,99747781,449000,847
UCIhmXuqtOQVJCPbh_tXns1g,170440146,1420000,1197
UCIfMka3q_tcPOYeiEZr3zjA,12758810,43500,215
UCHmxLRkAi0f-t133X-kynGw,1448756,61100,47
UCISDiVUynxni-0nju7e9k4w,27439940,342000,48
UCL0tSwuCfEQi6EFSUJd83VQ,277535250,1320000,1507
UCIrrRLyFMVmmL9NDAU2obJA,325331433,1660000,912
UCIyAqRDsim1CZHh_EpIi6BQ,392632,1110,84
UCHd-N23xw1LH4_6eapd98cQ,1158981,6450,218
UCIfojVm5Ivn4kBcCxQAufIA,8224232,58100,372
UCJy0lX8ThZ7lCtst7JnegWQ,389253721,2110000,1435
UCI2U0HJdMPivdwc6A4mjBEA,2563108,12800,158
UCJYSHaxWbDhYgh-PH0nashw,18315481,298000,145
UCMo0_7DQa-lhn0MPpUJ3t6g,199939,8330,85
UCNc5KHbWdkvwaCbv_D_HG2Q,7647714,14400,472
UCLBHPoY3NugnZYURxln3fKQ,19318828,197000,166
UCOhHO2ICt0ti9KAh-QHvttQ,2390693892,20300000,3456
UCONer0p9GxcHsc-dBqr_HXA,7268129,110000,384
UCMWc04n2YO39TRyi1I1o9pw,46118185,329000,208
UCOmcA3f_RrH6b9NmcNa4tdg,1291833565,2900000,19967
UCOo1tPp78Tf1wbEDLUO7Jew,4796654,18200,101
UCLyVrBAFJenDBGEco1_jR1A,806367,930,355
UCMM1y0hm7qXW8yGJ6DeQeSQ,365585837,3090000,1519
UCLYC_qAM8a6h8wkJxEYEYeg,14798928,153000,752
UCO_vmeInQm5Z6dEZ6R5Kk0A,732285066,1790000,7336
UCLP1KayQF-YaYdWPFubTlxQ,28012846,445000,136
UCMYuF0mNxTgOzr1lS7opIBQ,132809118,1230000,567
UCO2WJZKQoDW4Te6NHx4KfTg,693016597,3130000,2915
UCO4ZTteyr13tn2rG5hLu8pg,42076458,127000,587
UCMgCvJ3_QahXgvwj6LjOd-w,209096327,802000,1642
UCRP4EhX1Op-jL7D87PB3qhQ,429262392,2510000,512
UCPeksOuWCCba-Tc0p6hiONQ,1482480,12200,429
UCPQsSFJurluaMOG1qL0Y7sA,28951159,273000,460
UCQ7H6E_x7aNK4xdyYbilLQg,100175134,808000,114
UCQi4rjJkUqXNp-KfY9o3V-w,230493250,241000,9955
UCRzScB0a-dc6OCYYZlP9qpA,4776664,29200,358
UCS9OE6KeXQ54nSMqhRx0_EQ,105465808,172000,1368
UCP2gdh7HfjgCoi8lO50dA5w,20178550,106000,4336
UCQDhxkSxZA6lxdeXE19aoRA,92802404,576000,259
UCQV-7R4qhAJXxdkrWNOglDQ,99578813,688000,783
UCQ18THOcZ8nIP-A3ZCqqZwA,51569587,1000000,655
UCQbBGvRw9FRunmIdX-OSkEw,23399108,164000,1348
UCPMDhcBogBPsrGQWf5qnArg,33373264,512000,861
UCS2MOjih52hqzk9YljFvdhw,2219956,9850,133
UCPh1PWlpkzDtiC_3WJ7Pv7Q,360405,5480,45
UCS2apHlrsb7Od9ef3zxhyQw,81425167,575000,350
UCS681rzvJn7khfLiOGfP7hQ,2621178,17500,253
UCU5fuplXj_5gwSM6up-hHdw,8068339,13600,1508
UCT0-QGzp9nyXqCmfIOYR2EA,324190,551,1
UCUUNkL6Wke6i0P6funa7wdQ,170680864,531000,1269
UCVChR9pqkB2Y6jpY8MlesoA,26444801,160000,406
UCUEJok-GiWaGlv5nIPwk-GQ,15369581,166000,200
UCVy-vHKZkh1vlLHWp955qww,8532957,55300,142
UCSpU8Y1aoqBSAwh8DBpiM9A,183777753,650000,3408
UCT8ny3aoHGFPILpCsFuEq9A,122609834,540000,1463
UCV-yLOnx0r8uG8aSu0u-Oyw,63415415,97800,1243
UCVLN0tY51ewH44wUtx3YZTA,101409978,427000,838
UCUaHJ0fTA-1theR8A8Polmw,193171164,517000,5510
UCTdm_o8A0GSU-W3_m-ri51g,6376002,13300,375
UCTgJIG8ddlh4lXLv7tAuiog,45866772,261000,914
UCULadXL9c5fjMXRsXUuM-cw,2739536,15500,160
UCTzDQH0zG-gRUC-l1G3hoIA,24614,59,21
UCUwaGX0DYxRzk0fxaCJRvkw,2139597,20300,441
UCW5cHxkagtxS59B48uvhHVQ,29245730,76400,473
UCZQlwQQ9FA-npql7Y-djOGg,51728021,135000,1415
UCXceL97pFbwJisno_n-tMqQ,2529986,3210,211
UCYkoAtIMi6oFG_8SO5YrauQ,403557137,2350000,1985
UCXDT0CrEttVcx_SHaEIqoLg,6610515,160000,43
UCZ2AtDVMLq16wTxyMny0rQg,97871875,690000,251
UCZOINootuIq8tmgEY5Znj0g,118404053,753000,757
UCWFKCr40YwOZQx8FHU_ZqqQ,1232694526,6480000,796
UCW5leiHH1L1ibpR_bRgLBMQ,16925,68,52
UCXeBejAs0cIw4a3UFy1SuIg,84133822,149000,2423
UCXDorkXBjDsh0wNethPe-zQ,149877107,637000,1282
UCWulcHbwtGVFehAMY4wnzQA,181304801,654000,1703
UCWHECOBvlhosLKVTHvw-3qw,8558051,105000,164
UCYFQ33UIPERYx8-ZHucZbDA,55309626,734000,263
UCXv-co3EYHF7aOH4A93qAHQ,59742464,791000,230
UCWqUUdCEQPBcHlFK6MeGdXg,3641583,6340,1748
UCY5nGkuALqkKKOVhivryH3A,219641112,1690000,1189
UCYO_YUHK7ZROCqJMtSOuOHQ,55685905,147000,2365
UCXUJJNoP1QupwsYIWFXmsZg,447078121,4440000,648
UCa962e5dqRMO1nUldwaaRMw,70217574,238000,1361
UCbqS7BTNUNDlZs__mD-vbXQ,170245090,420000,4311
UCZfywWr46RKNiolGKHkdBiA,516256,960,31
UC_uvNJNLvhep7xJ1XGVWDIg,11423701,68200,654
UCaFGDBmGK_jw66u3av2Ysjw,103995143,375000,836
UCbrCjYzOrBMZVtIiCbqsWfA,2737030,5190,304
UC_IEcnNeHc_bwd92Ber-lew,5946074369,5890000,204824
UCZbNOg2fHR3jMpo27oqXDyg,27587405,57600,4535
UCaybrunQi8xWgPMgv1AYBHw,119807435,709000,795
UC_o9J_Ru7Ag4F-29C20x7ew,112428740,1180000,1930
UC_bXJnsgwOqEPA_-6N6faKw,449473094,2610000,4047
UCb-xXZ7ltTvrh9C6DgB9H-Q,287667028,1520000,2414
UCb3fJ09Jw2nUX9TpSiUNBQw,10356156,69600,271
UCZm3dECbQU33IWG5MQ-NAdw,35290767,93900,1519
UCZZ4ivUawsXRktLKej8d6Xw,30043086,183000,160
UC_dRA4Gl7XHnXvpcP5T0Vww,100585635,683000,129
UCbb_FTp-WdlDf-IHPO1LuWA,140704,805,56
UC_9H4QOc7C9Dz1nQaQL-24Q,128464103,878000,506
UCddiUEpeqJcYeBxX1IVBKvQ,873786498,3080000,3949
UCdNF8Mh7F69h595BpVMPFOA,9709612,58900,358
UCdHwip-Xqhp-nZIywpI67sw,78656412,314000,103
UCdoDYkupTElV62K7ttA_E4w,169789736,2030000,521
UCdmGjywrxeOPfC7vDllmSgQ,695577043,3720000,6778
UCc1aq4F_dnz5oWGXV7Ov02g,10604504,67500,483
UCdGUh5WgHPF7jfZDXxbGd1w,27255511,31100,411
UCcbgqemqUssY07FF_wZeHwg,1998670,8290,10
UCcdKjoU_7733lU1-nAlIP_Q,22404507,32900,947
UCcak_xG5rt09b1CR4DUDvVA,61319813,264000,3024
UCcGYJndqreqXMUZoOhn3E7A,167670432,999000,619
UCcSthEFGls2gT255Y7yJ6qw,120761,317,114
UCdOflwQsgRV_RbgRGRpr_TQ,3397889,19900,1342
UCdnj5Gfrq5oEYKh3ozllDzQ,39834817,370000,273
UCdIo7-7BbPXIkq6PCDLBtiA,27783793,165000,178
UCdgUN8rX3SEb9L7FDub3I6A,92182,4210,33
UCeaXPZT_Zj8CSC-OrQcRs3g,14320044,27500,1337
UCg9ezABjgG5NUeJGVEl8BUg,10482,127,12
UCh5CL7XbLPZPfJa7Bf6ifng,55858187,468000,207
UChG8A_Wy1nkPoSOCAwQB_MQ,10732235,44500,132
UCfw2hvuj40AChU7n-N-PRHA,152937367,626000,238
UCf_67twWOb9eYH-HX562r6A,73316661,218000,1198
UCey_c7U86mJGz1VJWH5CYPA,1242679012,6810000,1984
UCfSufiHJmMGzD1LBP6uA2oA,10269055,162000,219
UCeIw021R6T3ujx6aFoX4DFg,4431583,39900,186
UCfHbVIuScyuQob_2XpyfMZQ,135141029,1100000,1093
UCdp6GUwjKscp5ST4M4WgIpw,45268385,447000,318
UCgE27WyaLBwkSn6_wf4VzxA,142612,555,56
UCfJcxY7o1UjUQE4oObwritw,52364589,379000,152
UCgBYoQz1i1EA4DxS_3g0uTA,2859091,13100,234
UCgl4mMudw205_I9_jQvG5eA,90559069,702000,1193
UCfsKYESfFjJrhLfW8hAqKfg,64219843,199000,102
UChY9Cgv-iyPDvf1Bkyx20OQ,277802888,660000,1099
UChulhCs80KvECrJPRff32nQ,38334,140,165
UCltib4AkrLANLOA_rwepxsQ,297882,261,129
UChh-vjDNuZRkeK0j1wtI3_g,505452,5220,66
UCkJfmb163NsCn5RilDm7Q6g,83870848,818000,192
UClta2TdTD4ziDLPm0QNsKtg,29990347,217000,1077
UChi_LhxT2sYcrV0SB2wCQug,5932685,45200,202
UCiQMYozSSTkJ2twtZM1bG9w,294296116,841000,2632
UClVIlK8QHZ2PFkXF97bA0lg,393605563,1800000,2816
UChqUTb7kYRX8-EiaN3XFrSQ,246208461,693000,9373
UCluuM5wWPn0CcIkRYrU8AAA,79895410,510000,557
UClb90NQQcskPUGDIXsQEz5Q,24864467,512000,186
UCix7HIJ74fUDlHDkAAcyRPA,382204147,2350000,2794
UCheoCqHDwPcfS9Jrgz8siQw,169081583,1450000,1392
UClQQoervgLHV2pAOxHJ16NA,47507434,127000,543
UClDUBCkfg3IFFZSpQFR9tmg,10315421,94300,208
UCikf13dmcA02f1U0-7yVefg,154883406,847000,3030
UClLLRs_mFTsNT5U-DqTYAGg,464238452,741000,17054
UCm2TEW6GMo-uUEnAuk-kyCw,369736953,2030000,3250
UCoyoYGVhKzfs1vCgAGoaOuw,1931465,31600,123
UCmLo7ab5A3vnzPyiZH3y7nw,8566554,87000,207
UCo1FVPnmwb4UZq-L_bVuwMg,44291078,177000,856
UCmbzthMYaX8FAe_cZSrGMrA,192031916,380000,3782
UCpWXCzwtRk17C8ZhmNNH67A,30898148,224000,1008
UCorYWUc8vbM8niqgfg_Xtzg,176210,1330,16
UCmIZQEoBqAz2PGenEcF3ipw,70221410,15400,351
UCosA1PMC3OByasq3i9yj65g,88480,364,36
UCnRNy8j1mhhR-gl3HpWDV-Q,53473204,172000,921
UCn-b8vE_SmleAm7mOkywgOg,23188921,139000,321
UCoxR3BBytP_cT9FmFK8Fpjw,1272854,8340,92
UCpLfM1_MIcIQ3jweRT19LVw,144875150,2150000,622
UCnKhQkCUS1oCEvjuTfU4xIw,90208678,1510000,645
UCnLxdfgdkm-n_pqe63pdMiA,27982042,179000,737
UCnN3dOEtdR0iefyvFTb5wHg,211821,1420,85
UCm0dw7RiKLAxLiI-ZQWbr_g,7076057,40200,167
UCrtSRV2hhXb8lXB_UPNn_QA,1064668,7960,85
UCsHnsjxN17wuM4HUJTcItEA,259697,1240,92
UCpikvbsbLd6tMcuN7AEJ-1A,17137881,112000,347
UCptwuAv0XQHo1OQUSaO6NHw,113400025,514000,487
UCrxl5NFcu5tDAY92spKVbgw,51673658,383000,998
UCpnK7b_pI7k5nfv2aZ_g47w,403233,423,46
UCsHAK3PfSnlodXxJjBdaKpA,10646088,18500,2277
UCs95gwav7frv5HTVqAGa7uQ,694781567,1850000,9291
UCs-2DhK0sAghcpVCap0cH2g,29140488,454000,1135
UCrnCSQJB4c1_rOKJRzSZemg,186836246,799000,239
UCrcweont1enc0tC0glD5l1w,27064981,316000,156
UCsTcErHg8oDvUnTzoqsYeNw,3919176638,17600000,1874
UCrrExp9DvnvK1LN1nZ44V_w,12052014,108000,587
UCq7I2NxHHo4tv_7T73zwSKw,33190,110,40
UCs9h0R8M2j174DhQWWbmYOQ,138811878,988000,825
UCrzwOa2lzzPjfiLIn7Y8SrQ,156842871,986000,481
UCrp_UI8XtuYfpiqluWLD7Lw,624567325,1110000,54376
UCsuv_Yt6IvZRnPXdaZ374QQ,37291746,87600,2431
UCskj1U7tvN6m7sZP7FAPpyQ,28494398,307000,520
UCtVRqyK1SGKqOlER5-mnKZQ,120367049,285000,3160
UCty8XJygWbmAaDLFCLcKvMg,6627,22,1
UCuROGphRDQe-tN8uxZ2X4_w,10007759,32600,418
UCt7gJvggxs69ZSQc1eBMh_w,6712320,24000,434
UCuIp3jTJcrZcjVYx_K7o59g,38369684,569000,158
UCt7sv-NKh44rHAEb-qCCxvA,2197018592,9800000,2512
UCsxKB42UAY350ThRHffYbSw,212813357,121000,1735
UCu8kyKVjSqfdVkqqRlh1xqg,21153071,61900,60
UCtu_QzoqdLjRt3Nmqe7aeqg,54510200,592000,709
UCuGtavqvDJwkiD8yY6w63hg,47630769,63200,445
UCthIf6avAex7QcQsd6twMOw,1891231,3190,274
UCtT2VnurQKOAA0I1EKKHSPA,132981304,428000,1132
UCt44wdefZzrhNDYYAyEy3Xg,1300312,18600,149
UCtVGGeUqfVHOK4Q6nAwYO3g,153915803,676000,1875
UCtYJT2feifBiVsxSC1S1Jwg,18748157,116000,206
UCv6zfVTPgfqB1o29iT68HIg,56976506,524000,525
UCvh4M19zHhUENQHD0JQxnlQ,98102,831,105
UCwGPEfG_VbJraKLgOlZsBhw,6899608,116000,81
UCwY9B5_8QDGP8niZhBtTh8w,60812264,223000,15578
UCwgP40E6FHIqB2eBoJk5AfQ,19049980,60100,1043
UCvQkcKmMvSmL16YCxE2oHPw,149584,656,18
UCvIbgcm10GqMdwKho8C1Zmw,111609331,318000,728
UCvHUWsOCZkikC_M-Zn9VAKw,4362370,19700,109
UCwOCcE4enBgo4DenWHv0JYA,35807829,145000,116
UCxNTRkZD3y2t9saJLuzUc6A,31439615,215000,791
UCv5iVjD-tFfl04V4AB4XRYw,98778230,462000,215
UCxKaubUtL-BphUZvhckRtHA,12718144,48800,384
UCx8ZK3Ke8az_sRfGDn0CTOg,24648447,302000,569
UCvWQOze3mZUVHgHUyCe4s-Q,18827900,78800,971
UCwvnlBf9kMqF-2kw3SJMt0w,38929499,680000,50
UCv_KVapsEr39ocbSKU271IA,32531809,48800,2676
UCv-rv0NzHp-DSRkoxo5TXCA,22113925,243000,1370
UCz0zSuukBglV2YwG3_7uKRg,6958525,45500,45
UCyszDMOdoIqQxpdMih3e4Ag,11401742,33300,578
UCyQobySFx_h9oFwsBV0KGdg,468476330,860000,9812
UCzX8-cgOL36Z-TjNNr2rzww,7307569,35200,215
UCx_lYLRAnOwYFWrbfwAs0iA,81952402,391000,2309
UCxjbGqyI48REeJVeR8H5c_A,663100,6840,119
UCxz7sBKlpcpyCiPwXupRymw,600841837,2520000,2967
UCy-pYDfVaRwfQ0zChOBRuuw,37751290,119000,1447
UCzmwnZ_ZElg6kuE6e5QS4pg,27320836,214000,324
UCzNu79N8Lq1wUY52MkhWKSA,496050734,1430000,5850
UCyZR2GDbjO7-iBxdTH4V_IQ,90482428,277000,3631
UCzokB_rjpKDxsKzoj6NXmAA,1057224,26100,38
UCzwe0YWblwBt2B_9_d-P44w,9088656,27200,427
UCyEig9p2JeP_9X1Pms7cItA,23144714,163000,598
UCz6PEeVLG1TL6jMRTvSLm4g,13816386,100000,209
UCyqxvGyF5LO67HI6vdE5bfQ,7693277,53100,100
