channelId,channelViewCount,subscriberCount,videoCount
UCJAbkIY17zAmCTNQHH0bQoQ,3300383430,8200000,16284
UCKy1dAqELo0zrOtPkf0eTMw,11375349751,14500000,140399
UCK0xRgfcXvoXnswbJ7UFGSQ,145441,3130,55
UCLSVSiseuX9UrEtEKbciiEg,113789448,405000,2452
UCMXLdjrQi4JzY0NNvCdUEUQ,15913426,108000,133
UCJZnRJATAFN5rbXpewp7Vyw,21734187,91500,694
UCJxnwvg6KA3tr04K-tBO-bQ,27494251,94000,562
UCMR98HM7DeK21qydf885QhA,36982155,179000,511
UCLzhly43KD3s9fdh7Se5p_g,482846463,806000,4246
UCLL5dVnel0uRX3aiyVXQYkw,413678525,1360000,4670
UCJRM-VZ_SnLQvhlyJMHoAMw,2270394,33400,287
UCMz7JFeTmiO2oJgtmYhpUmQ,1917342734,4050000,1866
UCKDkGnyeib7mcU7LdD3x0jQ,581352320,529000,27377
UCLSRsldr_ML-sEsyYohR_Jw,1696743,18900,223
UCLWL0ZsOCO-lveNvK_SVCXA,60919348,83900,604
UCOFafpmI_dt8SxisbKniN4A,16815402,217000,139
UCOxQWb-OuyCSZadzWqrKTCQ,133864548,788000,269
UCOhHO2ICt0ti9KAh-QHvttQ,2381324396,20200000,3447
UCOmcA3f_RrH6b9NmcNa4tdg,1290185882,2890000,19962
UCOw9Jzw3p4XzL5Ub5WglJRQ,8208918,142000,95
UCOjjJFywLQTzZcARKsTUzXA,2005192455,5750000,1922
UCNSjVDh3239rTu8Jn1dZRPQ,33604,26500,6
UCNND-lrRa1jAdryxYHwx8xg,6682021,42000,335
UCNPWARorKUDbKJNzPXX9Org,9366341,46100,1389
UCPKygO_jZ0eITGwO9mSV-Og,202836440,558000,2034
UCQ01inzZxel-O1qeOmK_PNw,5087107,39500,225
UCP0GI-IbEZV59oExPioxeHw,361542180,2540000,1476
UCNCeU8hmEmPXU3W_rSs3DYA,604790,6210,16
UCOYKn427Iq4TPYotbo0eBVw,8006953,16600,1118
UCNKRJBAHTjnK3y0ThOg1uNw,480966569,2460000,2374
UCSy9Nf-NSaQbP4PyA5jnd2A,21335540,179000,423
UCQw-za7p1s2LV_cHNpFLXVQ,8186698,83300,1466
UCTF0ldaORTbCfx2ahvFfYWg,91295225,410000,453
UCQvgm1TYNQDGziea-MBK0bA,311258,990,106
