channelId,channelViewCount,subscriberCount,videoCount
UCX_yYwJBUkpUvkjKBXQh0QQ,570894,1730,42
UCUcgN5QQjBamRC2_7BTAZng,356190496,2240000,3852
UCVfg5aLeaZtPLbphwpKWeLQ,6487600,101000,799
UCTyMmBZhH2aSFe5ZRTIUQ6A,2433236,19700,480
UCU8_onYYhNxwGUB3hA34C4Q,36037494,336000,406
UCUANgUQd4qmQHQamqfCQBxA,36607519,108000,1835
UCXF5QmjITyXWsPqyXsJ7gKA,899802,8840,75
UCXMg8NCMXxtCRgUPN2298og,1676828,5280,102
UCV6dTKLL29jPIggEvjIMPzw,11267119,127000,565
UCWvaO5qbph2r5yob1ZGLgfQ,19199840,134000,887
UCYZkKDZdnSX2qeNdQ0PRavw,1231474,6950,214
UCYtqIyWdWYy3pEyGzHSWi6Q,334524,5790,269
UC_0CVCfC_3iuHqmyClu59Uw,132383849,574000,1682
UCZ0CFlWYZ-lG9lpXex2AnZg,8781858,138000,786
UCZJcBKbsH3kr6hg_IPV3RSQ,3906054,24700,208
UCb2vlvWWwJP9YquvIV3NhpQ,10324227,117000,451
UC_xMsAyCGJ4Atryv1onPFdQ,183128,1240,40
UCYcD1L2-7-rtpwMwLbSS4RQ,11941192,218000,92
UCZj7TPWYy-bxVoFukc3V2zQ,22054868,264000,916
UC_M-iWYpQbgo4rK1YfewI5w,194051537,561000,2171
UC_g5P5oyZslIBjavbS9wAxA,183729,871,45
UC_rJs7rymhGWsqK3nvvmO1w,197151,1420,15
UCaxV7Sf7pdNjlahl6BtJBBw,30999014,553000,635
UCYAPVqVW8hDn9K0zgpL0foQ,18214667,143000,146
UCaSM4GqhbaVmRT7fmmFmR1w,158723585,1000000,311
UCZZlKIlIp94E9Fa_fsKzONA,3716240,9700,197
UCZKqIdmPtIU6DOTmWxzudKw,660494,3430,102
UCYXCzaEsYHD4mzNcHuxpRLw,1552749,19500,74
UC_wnNCei4-GUbwn6EHzeV5g,5101160,22900,301
UCbX21g-0iEB6TAcy5jDDP1g,882700,2820,5
UCbu5nxUSNWF84sOhKPGLWvg,1557152,19500,80
UCd3aWvyGFbNjsJV0S7G-tgw,22930063,164000,30
UCdufkvMrmyR1TMhDG8PhsJw,259530882,484000,5550
UCbBh-Avg9YXY1ttirbPaVTQ,485976,4700,41
UCd7zyvB4xxXyjPJa7mIyY0Q,4007139,39700,305
UCd8IA0_O3Fj3BWLuIkYpMmA,2914438,12300,179
UCbhZ9mHpd_4dMT7bSqjixQQ,91033953,508000,1229
UCcgvvNIFP5qw0tMK_Dij9-w,1379482,1670,167
UCdp6GUwjKscp5ST4M4WgIpw,45090269,446000,317
UCd7xp9xWP929gV86eDUisrw,113146,1310,498
UCbAGbsNmeT0hEU-VhXEvc2Q,162427,345,13
UCddVa_i8yri-wNyomMMUiXg,101162909,900000,2251
UCdxRpD_T4-HzPsely-Fcezw,74226460,342000,825
UCdLK2bAdAucgt5_WhCQ3SjQ,139055,1270,35
UCcu8lITFtMmB7cbVFAOupRg,4583129,28700,179
UCdmGjywrxeOPfC7vDllmSgQ,695033250,3720000,6771
UCbK5Us4E-HsXw6fQ1PYUuog,93265691,824000,819
UCeiHzmXOc-LwL_CT3AOE8bQ,520987,3030,20
UChDJz5rpMD55JeZ10DRMo7A,1956848,3030,136
UCgt2RYmzPYST_P5JfOglbfw,781869,9550,51
UCft-BJPaA0eiv4lG7DDmzJg,15886128,39900,334
UChFm1c5n1zlqK4-EitRPPRQ,18691250,192000,477
UCgoPupJNkZPnAUPJvtPasdw,74793,3460,67
UCglq32miPC6O6s-1-aBCFUw,857167,675,359
UCfP7Cd7JgB4fLWnP5X-z_mg,2550340,2560,145
UCg6nE4yOY3oM10ay7uiG6qA,387577,848,116
UCeVMnSShP_Iviwkknt83cww,57615926,842000,1141
UCg4riVcJCkg4bA_aOsn6BVQ,10584140,47300,384
UCfJT_eYDTmDE-ovKaxVE1ig,46048954,430000,345
UCha8XqXdMEd6CsoyPMUBInA,1050412,3360,323
UCg6gPGh8HU2U01vaFCAsvmQ,28653329,248000,594
UCgH1I8HK9rYQm5O2-g-cUFA,256499,275,45
UCfUJV6KJXea9DLuYcp325nA,611272,814,178
