videoId,videoViewCount,likeCount,dislikeCount,commentCount
IkJfpXZ7BrM,25273,983,69,173
IkK_D0Ds9Rs,45620,1663,75,383
Ip8J_hT-a6A,34651,1415,65,323
Ix5zgISOYCU,5711,74,4,11
IyWJ4zms-m0,1974105,388874,11879,14236
JJHL8jNpRh8,37375,431,45,44
JWJS_9kbvWc,300542,6409,153,601
JWrHB36lL94,263099,33147,500,1494
JeXeFksrDac,55721,1919,85,437
Jjzh5j0Q8D0,165502,1000,578,337
K3x2Mo4Mei8,447036,14798,532,1487
KDcbxkjDw1Y,53575,3729,84,609
KPk0oGpCVDg,1772276,93308,3521,1177
KigXNrB40Uo,335420,2984,258,470
KlIlOUeQkt0,102110,6548,176,1104
KunvoP2C9cY,161115,10587,740,698
L7239A3yb7o,8897,148,8,62
LSYdNGSw7H0,26782,916,39,189
LcBEhhUMQAk,892676,22674,740,2963
LiJCdFsuBoA,1593873,49153,2139,1624
Lv1kofMtpFs,49932,1216,79,200
Lwvwagrsqnw,96033,4625,479,435
Lzffgt4p3iY,972480,75090,1935,2452
M0-aju8Uhwc,319468,6468,98,378
MEDd0n4biog,631031,6227,991,1321
MQsKZ6Fjj5E,27089,240,23,73
MY3eP50R5FA,47483,549,27,56
Mjp6eTkpaJQ,335734,8313,179,672
MyZo9BPNzWI,27911,397,17,128
N5TqSDH1s8Q,228842,2358,150,193
NC2hHP2IlMY,159777,2034,91,266
NNcf-RMeDsI,2822282,104860,3027,11438
NSlskXruTug,383912,8045,2275,2467
NVq6Fz_JPhk,15658,36,28,6
NaJdylO5L7A,78142,2930,157,406
NekmSU1_C3k,142144,2739,53,248
NhzipyoewOA,236780,6627,669,384
NmNogc8-ZyY,156784,3427,99,1186
NnQ1u_X9ask,262460,26053,806,1159
OZOmjS0hRLs,34568,1449,30,171
O_qNS9RFQGY,10055,402,17,159
Okww-95Fbqo,30011,819,17,101
OrAqDJTAAPY,10615,597,10,332
OsusjYZQ8yM,16295,1073,116,125
Ouurw1Rh1-U,45734,1920,47,420
P669sQltm_s,21227,32,34,0
PkYTu5GeGMg,18909,282,14,59
PwvzsQr3QnI,13876,228,39,2666
RB7YIWaUwxM,24847,851,21,212
RD8C2bgJX24,804896,16538,348,1107
RKft7u1vzxU,217945,9901,152,682
RSWrwoxRWyU,262476,2757,122,406
RU5IbFCMuYU,32354,508,32,108
RUfwG5KTFx4,108442,8125,75,528
Rexg0scOLnU,656976,11511,336,1263
Rm4XHt9M9g0,16272,1627,16,113
RuhvdaDabpU,1691508,93468,2838,6097
RwxsQTDZ-Ks,84060,2633,91,584
S-OlzdCjnwg,33273,935,128,218
SAU_py3PFqI,107646,8571,354,567
SFbxKvXKBlo,1277434,48484,940,4755
SP3ipQgtsp8,1194753,37723,7451,2580
SWHQjBmi-lQ,1015348,75501,1716,4302
Sc4Nbt4-qi8,348379,26596,978,2530
ShgiYW_GKZc,918717,19722,1621,1123
SlEOLvPC2tI,468567,52866,489,813
SzrxLHtEzOo,104631,1680,144,34
Szw_1B-IBcs,502719,6345,205,1188
TDd88Kr5Jb8,218740,2718,193,315
TMrh2X6zdjg,79932,1444,84,528
TmRegONkzOY,58257,4286,288,333
UBi541cXep8,10366,1241,30,125
UCGIvN-Bdc4,393623,6219,228,640
UGgMyheufpo,905798,14879,697,1590
UI-y2qNC1DI,719449,81489,952,2709
UMy-GosnHR8,77724,3274,357,791
Ua_ja9mkay4,12350,52,3,5
UgQtsTXKCYs,22704,400,25,133
UqZTJ3oNx3M,18061,659,38,83
UufpE1w2Zuo,19225,1375,57,112
VAPWXn_qtDE,30272,546,15,128
VZ7IqGhjB04,436659,33724,1519,1001
VhJoJCgT19Y,991132,96133,1977,86067
VtGBNJ8w7O0,516766,17622,1193,3715
WIpnqSSdM5Q,105205,6276,79,451
WJkIFjk9p9I,208029,18548,296,403
WWYGGSpxApM,502449,12,0,2
WnbPtlFKgjY,52872,1025,31,108
X0R0FvaWYH0,23614,589,15,96
X6h4UyMzed4,168401,3517,103,340
XHlPqA5WCuY,20122,5265,23,176
XKF17qODlu4,118255,2790,43,207
XnKXQdbC5nU,380821,14451,375,1191
XnSFglHupDc,76223,601,23,157
Xo9w-zfIpaA,221293,28659,767,1621
