channelId,channelViewCount,subscriberCount,videoCount
UCIYMK8GE4yvy1AxjMiIxwbQ,18528936,88100,371
UCJY41yD2uXdj3sV-8sMOcGw,92166950,934000,795
UCJldhQxDDHyjngoY_Dx2kJg,85900323,260000,3209
UCKD0LFxDZ650YU-XFJubs6A,248629662,2350000,660
UCJ40ytnFrzko0B1Kqb5AvdQ,185854289,894000,725
UCKk30EIpXiAyVn6WfwVQF6w,273569891,2180000,267
UCK3Ycl9dcHk0qz8yoN-6phA,207056084,1160000,705
UCIpZAGl9xHcuzmHW0AAJs7g,2160987,31700,66
UCK_h6BpIywZaeXP8KmqjOrg,4415086,47100,96
UCJHTQG_K8l2A2ZE4ohxcLyQ,99054050,447000,843
UCKWzrfPMs41JMLjLylosiXA,1139740,986,51
UCINBvWZluLuV4VxNH32OO_Q,97237653,494000,107
UCJsEoSiCuA8TEydsczp37LQ,245329,627,74
UCIU4Kfhx08MBSi3mNB8ljaw,6328239,4440,806
UCNgBXwadunmKRt0TksSFaqw,24561239,205000,239
UCNZ2pFXRYJQgaUjoFlD5pdQ,2679065,9620,194
UCOhHO2ICt0ti9KAh-QHvttQ,2372456884,20200000,3438
UCL65FLdKmTS3omCRsKzt-1Q,37194082,355000,376
UCMcnJFKM1R178ulgVJi847Q,15074352,41200,427
UCN3-BVMnr44LIUheSuppw1A,149593559,3840000,380
UCM9nxS3AmkSLSUi256oUDug,13243835,65600,1761
UCNz5n8PoSGYSwkOH_SMnl2A,222189003,1000000,2221
UCLrEBhZ7wsjyzYcyx2m7owA,322722586,537000,838
UCNiauGTV7XhkOpUAIXod4xA,27460932,319000,256
UCO_vmeInQm5Z6dEZ6R5Kk0A,731552085,1790000,7328
UCKk7eoscv3x2cG4Hg0Iw83w,13365315,143000,663
UCL4kXl8sLLs70t-aISbaF-w,22653465,357000,242
UCNNm45woYRmsdzNELddJSIQ,173161,564,21
UCOmcA3f_RrH6b9NmcNa4tdg,1288390838,2890000,19961
UCQskVJd_b-U2u1cRohOpoeg,95967728,349000,1135
UCOygiQNXiiQ_rpRjHU5ri-A,100319615,470000,393
UCP-ViqRGa3x-lke4k_WthBA,23077172,146000,524
UCOocT72FdI4ext5h069pJFw,23900124,43000,434
UCRvO8hikQztnHnG9_L8f0Ng,24043015,460000,165
UCQ-6HE34kpItHWDFFZT4kCA,358910057,1730000,1222
UCPRWWKG0VkBA0Pqa4Jr5j0Q,584721558,1980000,2156
UCPNIejzGsqqPDNuSRwvCrjg,173280775,1590000,1096
UCR4GDXU2P5VOyz799LdsHEg,10881032,217000,162
UCPcWOexcLT_nN5vFHpfHX2w,2309117,2260,31
UCQZDyHxniLUsqOIOY8lIiBg,14320057,96600,417
UCRI3iJEnqlQ6qGZWOn7WhtA,54110536,295000,276
UCPksobjLuVMIvnQNunKfXhA,13273187,87100,322
UCPIfDiVLxcNwhczpEWXXchA,8997460,47000,190
UCQJEbIWcr3hqnqXEf93-2NQ,11038598,74000,5
UCSUfTb8JAeoaRnu1zxGQomA,124192994,193000,73
UCS-9FDYfiIQ93BLhVr_2AtQ,71671371,393000,278
UCSQRNxu4a5tisUMa7QDg0vA,41853,89,25
UCSLyvqPsNDKWm_11aWW6-9g,11005082,462000,82
UCS3GPkZzB-u02uELXnkTeHw,157953203,1620000,1098
UCT-YRkKogYobuU8_wPtFOkg,83259941,318000,378
UCS66oWx8YqRFt4goBj-0orQ,3824082,43700,308
UCT1YrR_CLpwosODYagzhm7Q,50586439,230000,438
UCTYIgHWFyOs20EKr7lk7tOQ,14774311,12600,34
UCT8ny3aoHGFPILpCsFuEq9A,122252015,540000,1460
UCTOAKgwfqqCbOytF3RNGGVw,61362311,405000,972
UCTPAcy_9NMFQIIKkjFJ3dKw,212380757,1530000,308
UCS261lQDXjMvc8Jck-2CQEg,79388968,725000,511
UCSgFxc7dM_mjQIC0zxn1zqw,19479579,129000,300
UCU0uwQq5EahvITay2vpxaHQ,35007888,110000,646
UCUEJok-GiWaGlv5nIPwk-GQ,15097000,165000,195
UCWsEZ9v1KC8b5VYjYbEewJA,237868550,627000,1848
UCWSbh4sP-Df0t_KowsJO7_g,7344847,39100,219
UCXD_ZzazPrbsHFBDEtrKM2Q,42143584,242000,431
UCX9QwYVGJas66gq1gGLvsAQ,3426603,22500,132
UCUasjdlBiiomR0AROCRuGRw,19199488,136000,86
UCVFbXI6Gu8U2f9Gjtxw4A-Q,271140883,1000000,9548
UCWtWh8vy_JZ1HnZE-BWddIw,88071080,652000,2151
UCU351nfp0gPE5bTZGHBEhSQ,5533004,13100,112
UCVtv5QaWg0xXulHq89ZpNOQ,64995506,372000,377
UCWnfDPdZw6A23UtuBpYBbAg,608281042,3700000,425
UCW-HFiuEFioKEMATB5mPHlA,37948297,671000,135
UCW1YQlSTKeCf4EqR_rZ1n4A,117466,334,57
UCXDorkXBjDsh0wNethPe-zQ,149524714,637000,1281
UCVJMlu9ObMGjDBkpTZkwpRg,114393395,1530000,333
UC_bXJnsgwOqEPA_-6N6faKw,447867145,2610000,4037
UCXuhu8ywl_w5npN783hcr8Q,10598944,4780,36
UCZm3dECbQU33IWG5MQ-NAdw,34842967,92700,1511
UC_9H4QOc7C9Dz1nQaQL-24Q,127184446,874000,501
UCZyilV7s90szn5XMHruM6Uw,1391337,25200,63
UC_aezIDOICl-ARlGWY9sVpA,481189887,1540000,1186
UCY_5y5X34AxL_uWTPNndxog,174602644,611000,1768
UC_PCHrRArlIj8IEV9H-1u-g,8070070,84100,228
UCY2JbItcod5aclsDCrgdo6g,622856333,3830000,1100
UC_GLYfsPXE7pnbj5A64PHIQ,27722745,547000,238
UCYkoAtIMi6oFG_8SO5YrauQ,402376058,2340000,1980
UCZcxXkNVD5VJZ5oEDjiRsBQ,13872911,85900,125
UCXH1p4gixwXwrUGSx-WvLNQ,869372949,9370000,750
UCZf__ehlCEBPop-_sldpBUQ,7776749298,8780000,2806
UC_GBC_Zhq4u3FFsyo5zhyTQ,102304793,1530000,302
UC_dRA4Gl7XHnXvpcP5T0Vww,100505429,684000,127
UCc1lrncVHqOTQHgk1qKO5Ag,11773003,246000,176
UCaxV7Sf7pdNjlahl6BtJBBw,30583639,548000,633
UC_wpwDvT7v6iYzaP6cMICbQ,1089799319,9930000,304
UCaPa78XJgS-BrTxsVYHPA6A,84187579,424000,589
UCcSyhEHRM8bWmUqTTyPYskQ,531353445,2260000,912
UCaybrunQi8xWgPMgv1AYBHw,118618446,705000,789
UCdB3K3xjT0k-ujA6R1UNUBQ,2269848,124000,10
UCbpFYIJJnJ1Yh2uF8ZE3t8g,31702253,168000,366
UC_nmYFgxDMtoL6RqKmff8MA,95507274,131000,3979
UCaKLg1ELiX0zTJ6Je3c5esA,2969214042,26000000,1100
UCchpwieM3DswmDEnJ0MRq1A,144430555,999000,787
UCag5MH_BUo4oJdQyOMSvCRw,20147470,133000,293
UCa8Leo9o5Nnb-Cc1sWfT2HQ,16485621,137000,228
UCaEOp0VSfWeqg2nypVRGjTg,87101758,1310000,237
UCfIVTpOAjmeKmaiBd3rfwlA,95357401,308000,2855
UCfSufiHJmMGzD1LBP6uA2oA,9674823,154000,211
UCequuo3xyOIIk1ZDaJ_kiAA,29590643,728000,70
UCey_c7U86mJGz1VJWH5CYPA,1240272114,6800000,1981
UCfRNJiafEm1LBBGFTTq4cXw,2700923199,17100000,771
UCf99BBKuwEutsiRu_9Te-uw,1104874,1320,157
UCeuMGW0R4JMrMwNJtiLqW8g,160494,944,49
UCfw2hvuj40AChU7n-N-PRHA,152082202,623000,237
UCdUcjkyZtf-1WJyPPiETF1g,417490438,1570000,675
UCdMdGdabsaWIzSbmE1phGBQ,556651039,3400000,1442
UCdufkvMrmyR1TMhDG8PhsJw,259243381,484000,5548
UCddiUEpeqJcYeBxX1IVBKvQ,872539478,3070000,3947
UCfexd2-P2VZdLj2In8wqV-A,405253,357,29
UCekzDDsQacghqPZMW630kMw,9877598,34100,902
UCdmGjywrxeOPfC7vDllmSgQ,694481933,3720000,6764
UChYU73igK5wQhWAXPh3X8PA,285143002,1300000,641
UCgl4mMudw205_I9_jQvG5eA,89239703,695000,1183
UCgoxc-VKU0cw9BcM9z_qokg,61550608,277000,1372
