videoId,title,channelId,channelTitle,uploaded
NIeGL1k50CE,Introducing Technoblade Home,UCryKACitFpPVPiqvYH6pQBQ,OmicronGaming,2019-07-20T16:30:00Z
dvL9CdNNfbY,"Claro que Funciona, Controlo toda mi casa con Google Home Mini Review -  México◀︎Denek32",UCFkRM-EP0VNqkuFrkHSkGFg,Denek32,2018-11-03T16:00:06Z
Ikouo8N1hA0,Quickly Add a New Smart Light to Your Google Home,UCjMVmz06abZGVdWjd1mAMnQ,Tech With Brett,2018-05-25T13:00:03Z
9WqGvjMzEBI,"GOOGLE HOME ya en ESPAÑA, lo probamos: Qué puedes y qué no puedes hacer con él",UCUrYBZGlEOSD1_ds_HcNd6A,Xataka TV,2018-06-19T17:35:40Z
Z-_YSEi_nbQ,Literally Just 15 Minutes of Google Home Telling Jokes,UCBpH9uGYnjck8xHuD3xH1qQ,David Chen,2016-11-07T17:10:30Z
2_pE3f4lJio,Meet Google Home Max,UCWmlRLAOpx9f1t_cVkBx8-g,Google Nest,2017-10-04T16:59:50Z
aac-3QLNXOk,SHOWDOWN: Google Home Hub VS New Amazon Echo Show!,UC9fSZHEh6XsRpX-xJc6lT3A,UrAvgConsumer,2018-11-20T20:06:33Z
HrHe3Eop8uk,HABLANDO CON GOOGLE HOME,UCau9ZBF9vN8sNSc9fkbH3xg,soyrafaAnimacion,2020-03-28T19:00:04Z
OlVG3QjsQOo,ULTIEME TEST: BLIJVEN ZE VAN HET SNOEP AF? @GOOGLE HOME HUIS | VLOG #193,UCnBr_yJS0OTvMVu7jeqaPwA,FAMILIE LAKAP,2018-11-20T06:00:00Z
0Mls_BDLzGQ,Pair Your Google Home Mini to a Bluetooth Speaker,UCjMVmz06abZGVdWjd1mAMnQ,Tech With Brett,2018-08-17T13:00:00Z
ICOmPm5xtzk,Full Tour of the NEW Google Home App,UCjMVmz06abZGVdWjd1mAMnQ,Tech With Brett,2018-10-15T15:35:53Z
