videoId,videoViewCount,likeCount,dislikeCount,commentCount
HFgNbJl7gSo,1222217,8944,788,1089
HIFOHMxq7mc,143120,7408,266,866
HSfK-Xz2x7Q,188436,8403,80,642
HTDFtuR4rhc,11275,40,6,10
Hhm56dBvtTQ,29665,2455,28,634
Hp3XGClXjBY,73110,1553,44,119
Ht-zQ-IYeoo,269029,2624,192,805
HvdCmH2mFTo,222138,7459,247,1323
HxrWS2mLtKs,4178,67,2,0
I3xFoeWkg2M,29627,393,29,89
IAhe98vo5MI,1196058,48704,1283,1142
IFm3lJZauq0,1913,50,6,31
IGgrIVvPIQg,566,104,1,47
IQqtWJXZC9o,595,59,2,35
ITpFvnDTgM4,6646,135,4,40
Ij_CZlKZz24,291463,7617,273,1937
IvrNnVFT694,423581,9814,183,1202
IxQKB8PJJP8,454175,4472,220,797
J8Zthspdh3M,65355,2415,54,279
J8lKY00piP8,17118,552,12,169
JHf82bSGr-I,55976,1450,48,133
JLI5rkTyJWI,160055,16303,158,382
JLdAkfhPe60,16222,401,12,65
JM8N7fpQ9pM,64953,2735,58,253
JXlEUGX2I_g,1297272,46790,1039,8527
JiLAwFpBap8,189328,8278,765,770
Jq69MUa46f8,508,80,4,8
KCTmSMSLq8s,29965,378,8,36
KTZwWnVx63w,33,7,0,1
KVI02Ot5dBc,5189,9,0,1
K__nkvVO0l8,42486,1154,174,752
KeB59RjrLsE,56657,40,4,35
KpEb8M23LsU,170929,6811,539,3153
KrerZQILqJs,866265,65084,1546,1778
KuHtBAM5BDw,430,44,1,9
Kv1VhE0piRU,7967,347,12,32
KzieAXe47xM,51,12,0,3
L7TfthtF2Xc,5,2,0,1
LKxhXeJeAAM,21871,53,20,2
LT52umh68us,1325550,230640,1098,4556
LuCNT9iYYDU,33844,1287,117,92
Lznxyqts1ac,10492,987,11,378
MAPcsU1Klt8,99932,5479,318,554
MBnSzhR_bGE,751548,10748,776,1917
MDBve3z9_d4,712730,17396,860,2317
MHzGqTgVRuQ,6244,872,20,180
MhuaGc6MQ_k,70669,1419,35,352
MuBiY7VdWNY,37281,730,41,54
MyqeF2vVGnY,148613,2440,141,368
Mz_IT2vtPTw,2060,123,1,13
NGGTeK9s1fE,55,8,0,0
NNC-Xl844s8,74904,3965,37,504
NPQ_odQerjs,13506,215,22,17
NSD1NpS8Mdg,78355,1782,60,215
NbcO2suildI,46605,1864,112,300
NfyOSmDl9mY,138972,2084,48,96
Nk5q0oEpZVA,75625,3091,63,369
O-TdQDPkxbo,143123,4690,128,943
O97miaBQakM,46956,644,21,92
O9ychHR-2DI,395957,8732,228,2137
OFJvrSWAwyc,17707,1796,30,141
OG_csU-uNBQ,43202,1746,51,350
OHCn7esHlQg,74258,5024,74,165
OL_T-1dPCE0,14292,909,38,609
OPw0e3NmEfE,11428,65,14,9
Ogf0kOmfCUg,1326714,29086,682,5502
OzVE3FH3pHM,31842,2405,76,216
P-5FYwJz22g,53193,7844,220,283
P7nEyYpoK0I,116983,1943,63,643
PT0I8AVHMv0,51018,808,68,136
PZA4ftDJ9No,357016,3936,432,336
PvQMM3cyRaE,140,94,0,22
QWt44dIk8f0,612,71,0,45
QeT7tpocXfE,5706,73,4,2
QpudaicfzzM,513210,20748,349,2735
QsuOb5IYgJ8,4995,342,4,44
R2SfgtTA0hc,292502,13375,207,1134
R5cxwwHJx4s,150341,10830,254,360
R5n9P4tSZ-Y,30785,653,38,398
RFI9M-QaOaY,80315,1762,250,359
RU9TdbYXBrI,8245,384,27,194
RX160bcMFuA,997529,27920,665,767
RdPtnrzZk6Q,51137,992,27,156
Ru4VFYrNFPg,10067,16,1,3
RwNI-MTaOaE,158410,3726,415,1342
S2ySxIJhkEY,15948,813,24,462
SCy8aFp1xAY,35079,72,14,27
SoI3jSR3_7g,883540,27979,1281,5631
SuJuvmsXN40,56,19,0,0
T3TcAzbq9g0,118808,1259,43,114
T5-LaXF_etw,792,131,6,28
T8DX7Nf9cLk,27119,1204,8,18
TMdC6fg5dDc,190908,6013,323,692
TRq4gjYyjKw,9368,1111,7,867
TX9wXxpJkW8,4125,5,0,0
TZraKWjEm7E,24309,2720,47,124
TjQvCMmeKZQ,122080,2703,71,290
To9zoIxuSUk,25,1,0,2
ToqxyeRg_ic,9718,678,7,128
