videoId,videoViewCount,likeCount,dislikeCount,commentCount
HglhPNGEVuQ,34368,297,17,56
HmhJspoq1E8,129430,811,58,114
HrHe3Eop8uk,510360,23393,185,752
ICOmPm5xtzk,485510,2960,269,393
IOy2GG1wRgE,235278,6291,101,670
IZSUMfjVEbQ,245806,669,97,114
IcsYJhIH1Fw,58,10,0,7
Ikouo8N1hA0,557642,4042,395,292
J6f67WEvlZw,17428,84,1,8
JONGt32mfRY,598585,6569,134,100
JVZgcsSVUvQ,113447,1971,150,256
JX4A7jDdhNM,23569,410,50,162
JZ-MNPRRYu0,12075,210,10,96
JaN7vR19I-E,69180,328,83,116
Jczj5HlbInI,11441,211,19,46
Jkz9TUMHRO0,22306,375,15,85
JpP7pvo6Z6g,360384,4644,206,742
Jr0i1UHK0NA,364410,2608,186,422
K48GEaVNtqU,65,11,0,2
K5Tv5slwK74,286098,2452,194,184
K6bhJzyZwrk,41658,322,32,49
K9RrQ341qyE,227938,1776,209,218
KLqAyLA5J_c,39943,1046,114,126
KVh6-TMELwA,452039,22604,806,754
KbKTh5xW_Ec,36059,84,15,9
KchnlCmS5po,77628,625,55,94
KeD0w9rOHxk,52064,612,69,131
KgxGnZH94mA,294880,7537,182,255
KiInee3thi8,11011,12,4,5
KqSdPFykfxY,10957,100,13,28
L6rDSDHAzoI,5,2,0,0
L7YwBOmGgfM,0,0,0,0
L9xl4idwYUA,27494,379,10,202
LCWAlp49Opg,822,2,0,1
LYRYByQM6TE,42292,861,50,111
LZzOeVFj1m8,616836,1868,853,102
LmNhzRB15h0,255,21,5,30
LtJ8MNJDbXQ,434405,4288,314,331
LxuHbgz1UtI,773089,3313,481,372
LyrWMTOVRMU,18,1,0,1
M5TYmo6NjK4,290,6,0,0
M78eIFEebpw,11951,102,22,38
MCIVx9leEd4,19938,1348,30,180
MDNDfi5-3qM,8678,136,6,34
MHbdBXqd1JA,36106,2223,99,116
MMSZsW2G22c,11,4,1,0
MNMEaDxmvDc,97552,4703,309,594
MNh9AJMuhKo,2,0,0,0
Mb4tN-L6hc4,401279,2490,251,261
MssbIbFyiXo,9818,151,11,18
MwAEhYw1TC8,122181,1532,96,115
Mx6YSWQlBJE,175577,3015,220,242
N4pAj0wldjw,11658,168,24,19
NAeu7LP_gEA,31809,389,32,60
NBemX2KP_OY,78379,1052,65,163
NH7HI2BW6aE,171566,1458,78,53
NIeGL1k50CE,572881,26635,193,771
NVJcjU8b0jM,61762,693,25,240
NfnqLG9RCQ4,33,1,0,0
Nkl7JGut6I8,9634,862,3,141
NnrAaMQ8Wnw,10481,39,6,2
NzsIxjTs86c,37901,439,19,146
OE9qy3LfswY,94870,297,139,50
OFA7KG1SvUk,124954,12913,321,502
OGRghbEGQXI,42780,392,32,37
OGjsQVuqTxE,12383,100,57,63
ORqWwjizaGc,23,2,0,0
OUj8SUoJ-ZM,56779,123,5,1
OZ97U_JwIyk,10765,79,98,16
OiGKA3cnU2w,14,4,0,1
OlC__4Hw9w8,54288,1281,70,106
OvP97Tm8DK8,785,33,4,13
OvYJN3XOjgA,24782,98,15,18
Oz9sZC2_kPs,8249,74,5,18
PVgFBcjBpMY,171850,1090,113,0
Pfa5gqZK8dk,8849,206,8,90
Ph-yZEd1_O8,2760,125,0,19
PlMZG1FYXdc,14,2,0,0
PpvRMpzMUB4,92883,453,21,39
QBLtrUMUtRo,48770,361,48,119
QG6GCyWBOSM,991014,13400,796,1039
QQJezTL8anQ,27591,199,28,41
