channelId,channelViewCount,subscriberCount,videoCount
UCQXqZtGXzgt1aCATZ2CYCpw,30308917,151000,2087
UCRjXk1rdWZTucTFfy9rYqdg,295310,753,191
UCQN7NhtBqADmNaRA3yc_mAQ,36348049,150000,1090
UCRXBU3dt6e9TPIsnt2GyspA,130,1,4
UCQR1ju4NTAp-15xIZJLGQXw,7832,575,30
UCPf11thBDhcPRKk--nhAKgQ,1407976,11400,500
UCPeYLNWH_j0Awvb4lSW9Nzw,28489,163,68
UCRddnOfAkv3aYm3B-TDadsg,7292292,21100,1920
UCQVZyRwjli3YS4rHb9bQ0Pg,17949292,232000,254
UCRhADYLTpsb0JA-uaLWovGw,70761834,148000,3029
UCQGSJac0JyUB4tcqTPphaQw,63228,112,124
UCPz0YMbuuiK8YgIaZVJbwOA,7573998,10400,829
UCRWvJnBJfeHE709TbRE1H_w,2080,11,3
UCT8ny3aoHGFPILpCsFuEq9A,122256143,540000,1460
UCUsNQMqoDsClpPX11JTcO4g,43922,301,299
UCVCsNeKWN8yv0WUuJOKbNSg,1133643,4990,2104
UCSQEhKBdr86Wn6Zzfvwvvpw,2280194,6130,216
UCTbd7SyZY6CRLqiyOP_87MA,428982,911,37
UCTrirxpoj8GkrUl7pAqq7YQ,3669830,21100,280
UCSGB_I7ps6t8KG6Y6la8CEQ,17159,233,36
UCTd08bYLVmO6sMR0ftRltuQ,8791349,146000,297
UCS7SFiOBJPcZETJuRojUn7Q,911425,3690,702
UCV2Fy3orOcXJlz3iKqY-TDw,1023552,5920,70
UCRztjeLfNzi2nw2nffMQtGA,13851112,45900,1565
UCUTW2q-6Xz1jbkH1-avT3jQ,45009,179,48
UCSpU8Y1aoqBSAwh8DBpiM9A,183456876,650000,3404
UCVKxgXQzKSzAriQBtlxiKFg,2501323,39200,122
UCVkCTivt9PJC3mPF00Qio0A,7834590,22000,231
UCXpJGo5u2rQEVTb-mioq4Pg,4779024,26300,228
UCY9U_hM-v8w89NOkvzpdjHA,10071,10,8
UCVLN0tY51ewH44wUtx3YZTA,99981282,421000,830
UCX5NVHRA9OgguLj2OdDUv-w,85100,607,15
UCXTZPrHNUuhfrnRa7G6cVXA,120878,430,93
UCVlMUh4WsDQvOxCJJXmWwdw,118097707,531000,970
UCW6J17hZ_Vgr6cQgd_kHt5A,267530603,830000,1667
UCXlIsYKTC2VsKaaw8mtyjnQ,1803611,10300,201
UCWsEZ9v1KC8b5VYjYbEewJA,237877860,627000,1848
UCXtrSd1_y6eeFgHLeZaGutQ,10396811,97000,134
UCVX_8_sbJIBjQ9KdVo3zDww,10631036,51400,1723
UCVufJpooxaYTboekTMo9Djw,35895058,107000,695
UCZpNX5RWFt1lx_pYMVq8-9g,77566561,750000,492
UCZa8_NBFnyxbk4V29IrTsug,27594,71,63
UC_mFxOib5E7sgVo21kVGu1A,3142350,8770,1264
UC_6LI-P0I41JpGzkm288MYA,3673850,19100,159
UC_fU5iIiKYbJpxl_Ptfg9ng,9275649,15600,432
UCZFJqMf_h9F3yfjLtrl0frA,9397084,68200,309
UCYIVkruUoN04UjV9pkBTswg,482645108,639000,46170
UCa962e5dqRMO1nUldwaaRMw,69749593,237000,1354
UC_UZHeyqgN6kYmmqHJqg4Mg,6231546,15400,879
UCZ1DBQVjGGDH_VmapCZ3b6g,8832843,18700,778
UCZTHZgPfRtPVcB6p6WAueng,1319555,18400,169
UCZaVBJRy0L4UJHCGkz_jVUw,3571457,70300,51
UC_XCVMWveUn-ZDQJhNxSdMg,877707,2680,62
UCbR6jJpva9VIIAHTse4C3hw,190304386,699000,1613
UCcdKjoU_7733lU1-nAlIP_Q,22281711,32600,946
UCajKP6lAcvd-g-9MUdcv4eg,745,1,3
UCb-xXZ7ltTvrh9C6DgB9H-Q,284405019,1500000,2400
