videoId,videoViewCount,likeCount,dislikeCount,commentCount
TT5uDcPayc4,8143,32,9,6
ToWGcXfZ38Y,77879,6995,52,268
TqRtDckTPSY,15229,166,2,34
TxWuVazPK-Q,420573,6287,760,521
U-eg7Lubeg8,73393,1658,37,179
U4cZ_GGB6Nk,67377,2084,464,562
U7i6o8LLqHE,265467,1318,61,200
UKWVza6Vm58,13202,133,1,13
UPUj0X2TrYw,30067,360,8,57
UUL9t5zmeg8,30541,636,11,26
UZqfXsSfKh0,37411,2628,30,288
UqrEelf6lio,51875,251,35,71
Uxqk9Z8NkQI,70157,1748,54,227
VCxNuO2ej7c,55794,5016,44,139
VKxY9uCO3fc,412708,14300,595,986
VLZ-rwXRSSk,173018,4390,130,276
VMxAaKKRFOQ,109774,1214,61,153
VTzdu4Skpkg,19673,357,3,20
Vydw445XA_E,446240,9999,296,1385
VzBgjGzeqkc,25223,831,19,126
W5iLj0mt1Ec,237019,2579,211,281
WClTmPoU_d4,875894,13409,1816,725
WGRBs0_xvjs,173568,2240,152,288
WSTOX0sPOYM,52245,1751,238,454
Wiy3OX7-dCg,39052,1155,27,158
Wq5IdjUiCyg,235050,1329,128,248
WrEFgXB0EcQ,47850,748,13,126
WrR5KApQnsg,519835,6764,201,608
Wu2sjav3dM0,136281,2560,74,220
X2kRHw_5mCk,213,6,0,5
X5jwpDzbqdE,263066,3532,96,240
X66NZhkQZWc,159074,1880,55,231
X9-n4fWiIdA,87325,1995,68,369
XBBF4X-frOU,253338,579,155,45
XGDPrW75TJ4,30397,1216,38,177
Xj24z4B-YoU,191142,5140,127,547
XjYHDrdFxI0,65263,1217,28,132
Y2HdON8ntg0,10528,253,5,10
Y8Xbu1I7YwQ,11819,102,25,29
YAF4k7XBrec,12067,255,7,26
YLnog7FTwCk,43368,2840,32,141
YWJYkaCpfeg,447998,2528,362,424
YbAOeDMdsak,44410,1108,41,140
Yc1StgDIzRE,24599,274,31,55
YcKCKDFWDyo,123983,2383,113,171
YnIbDvLUGzk,3,0,0,0
YoRh0YR4VcE,18480,251,24,50
Yomu_3D0ZiQ,19,2,0,0
YuGLkwtBNcc,26273,685,19,139
YzdBvjYkATM,149,12,0,1
ZDitJFwKRoc,22463,199,11,22
ZGt21Ih-ocU,6,3,0,0
ZKGVmxXFKzU,240238,2545,94,288
ZVtROWx0rSI,10541,162,6,18
ZjxvTeJG2FQ,26643,1263,55,169
ZlxtbQoBW-0,14098,321,18,43
ZuoWkEYrNUE,280,6,1,2
ZxG4N_zlKrc,23,0,0,0
_7PY9vzZMO8,74220,597,91,87
_A9JW1QFqOs,3,0,0,0
_AC4wo4CXbM,30343,335,10,22
_HUIhtH60Es,40870,342,8,10
_Iz_6AkoWac,79103,901,50,128
_JG-Nd1qgCI,30174,373,42,64
