channelId,channelViewCount,subscriberCount,videoCount
UCG1NT9G2IdCSxV058GSBmbA,728471,4230,53
UCEgF6KhiOxSe-oRDUJba3Kg,84152315,654000,436
UCI5xmP-dHazQME_H8es0sFA,9256163,124000,521
UCIhmXuqtOQVJCPbh_tXns1g,169546856,1410000,1188
UCJOl2JvledP26K2OQ_HLgnQ,17427133,99400,151
UCJY41yD2uXdj3sV-8sMOcGw,92166950,934000,795
UCHxEl1YkDIjbWmYuKEm6jow,285454324,1210000,3119
UCIrrRLyFMVmmL9NDAU2obJA,324257556,1650000,909
UCIYMK8GE4yvy1AxjMiIxwbQ,18528936,88100,371
UCIG1k8umaCIIrujZPzZPIMA,231774790,1130000,352
UCHnX_KdmWH6C93GXOoJsiBA,2074321,2100,183
UCIxLxlan8q9WA7sjuq6LdTQ,56039368,652000,226
UCIExMqAgc_Ywz7YGxst2ZPg,31104630,159000,517
UCHOMwu9rsESLsDNSB8XgCUw,46633630,340000,86
UCIoHAaxK1z8YgCs_oPuZLqA,19821879,166000,140
UCJWjiXxsH7Nb2354JHI4q0Q,119690369,305000,1033
UCIm42CCEI9OOfcYT8OfVhWQ,14722,861,10
UCN4NEg52XVGn_itFQqlESFA,112438649,701000,760
UCM960Boy8SsJwhApqOwV0Bg,5487268,18700,359
UCL5J5tawwI7TELw1fstIMpQ,92708381,329000,1566
UCMYuF0mNxTgOzr1lS7opIBQ,131498353,1220000,562
UCKH8xoXtrWe4QesoGNf29zg,744455,4410,123
UCNPYmIQH57EzewEBdt6Xm4w,155098,304,290
UCLejhItoCr4RCzUOHNKTAmg,5554151,34000,355
UCJsnFWs9VcKWTIi7WlptCGg,128835240,343000,4021
UCM3hWnv_tshvTS660fhHH7A,12555642,124000,182
UCLBjHuTRdWaT02CcAI3TJyQ,16406,62,555
UCK_h6BpIywZaeXP8KmqjOrg,4415086,47100,96
UCLYC_qAM8a6h8wkJxEYEYeg,14692113,150000,747
UCL0tSwuCfEQi6EFSUJd83VQ,276100647,1320000,1504
