channelId,channelViewCount,subscriberCount,videoCount
UCNdiaR5AZ3txJ3VL1pVbXBQ,1169,11,27
UCLM2cAfUUTDDqg8ms2hodyQ,32218493,358000,619
UCNz5n8PoSGYSwkOH_SMnl2A,222729189,1010000,2226
UCNofX8wmSJh7NTklvMqueOA,1766268,38100,347
UCOcE8WdQOSeqFczVxGatGKg,187034308,1830000,742
UCMFm0qUjWzFc7_TH5dJGBVA,55994,1270,27
UCNoGPh6-xT7afBoudgrx56Q,2947778,32800,410
UCOhHO2ICt0ti9KAh-QHvttQ,2381426488,20200000,3447
UCNSkIgYMLDX3tZDNWPnbrDw,77294558,752000,480
UCO922O00SrQayTRjdH74BRg,1566,1300,54
UCNNZS735ZP9lFpzRggHlBqQ,40699925,147000,2191
UCO0YzfeR0z17CaJrJCZhksg,1721519,10000,526
UCNa2KVKJOADkMNYvWLaqjZQ,147307132,629000,1237
UCNO1qYmvu7u-JoV-Kzij_PQ,51469968,56200,4072
UCSRmIdDu1XFDr2iViBvcEDA,355107926,2320000,1117
UCRXcryyD7dzNQzd0Zkbj3ug,166526456,549000,1655
UCRztjeLfNzi2nw2nffMQtGA,13871821,46000,1566
UCSFC5Cio8zaLQDFPxA7y_HQ,3694190365,5990000,2612
UCSa3tAS6S9fZhPZue05eyhQ,24025804,132000,645
UCS_YpXvG_-qoFoFntz0v8Mg,348574303,1120000,333
UCOmcA3f_RrH6b9NmcNa4tdg,1290214494,2890000,19962
UCRXxttwXtXIOlheKmo-92fQ,279935,510,642
UCTAdC3L4oSqEVrqTtZb_xkg,27268232,87200,2340
UCPPJztUtNV7NV8pHDotulWg,38525951,320000,117
UCQXingptNsvATAjY5rccTFQ,64,16,8
UCOzqhzAIw4JTJIMkDTfLnkg,3173128035,3930000,5775
UCT6iAerLNE-0J1S_E97UAuQ,430291499,1150000,2915
UCQKyy9Wl7hsVn1BP7BC53Yg,83110051,269000,236
UCSCX0aR2DFvmUfsi7FgE3Jw,1863157,15600,360
UCRAprRVc44Oacje7pzNoDBA,885142,9200,178
UCVbAZmxn4vQR2QOfGF84OcQ,994489,5210,213
UCUCOzBkVXPToH9s3tmsKNmA,137430,549,80
UCUnRn1f78foyP26XGkRfWsA,476516516,829000,10685
UCWCw2Sd7RlYJ2yuNVHDWNOA,498863517,923000,2565
UCTfv9FQ_wKXIjzCIHxnSn2A,136080475,2010000,249
UCTTIk2tbOyyJw1OKkyicklw,824679,31200,55
UCTVlEYIot8eHlhSlziENlog,151333174,693000,1210
UCU9rxNaZvp78zmbyQLDKRIg,20885163,215000,417
UCUWhqBJfvkZogLBxFttN4_g,22456275,175000,316
UCUkakShJ1faFn1mgZfnICaA,6478926,25400,510
UCW0awz6M5YCXNBMk90LO7uQ,4293605,20200,1286
UCUzjKyS5r72bfvPkA6GxpRg,136205836,395000,816
UCUrYBZGlEOSD1_ds_HcNd6A,218530955,765000,3046
UCVS9tA3PI8Gard_LrTx0YsQ,203562086,377000,2933
UCUKozrdkGiiw_MkUSjqssGQ,44593469,183000,528
UCUcJ1c4V37ArMB8VDO33RhA,36181570,80700,1556
UCXGPGV90SPduyn9LVX9s7Kw,1891811287,1280000,9211
UCX_t3BvnQtS5IHzto_y7tbw,10366628,123000,51
UCXA2lepIpHZ24iQU22WgDeA,20442383,132000,73
UCX77Km4pLRsU9OFYEMdIvew,425732054,1730000,1040
UCXDorkXBjDsh0wNethPe-zQ,149647408,637000,1281
UCY03gpyR__MuJtBpoSyIGnw,248569921,1110000,1889
UCXk9Voo5cAfoYbnXjrNZhVw,437238160,3610000,1192
UCXv-co3EYHF7aOH4A93qAHQ,59254274,788000,227
UCWVmTAYeA--m-6MDNsxp4Ow,88230987,161000,6448
UCWKtHaeXVzUscYGcm0hEunw,1811708360,8740000,4662
UCXin0u5SrVEBjn5LhOoG97A,197967055,858000,834
UCXxxNNaH27S__RX_CfOFWMw,2854114,5670,327
UCWDq7BN8dlM-15JrrabxmTg,27730046,109000,2472
UCXeBejAs0cIw4a3UFy1SuIg,83814766,148000,2419
UCXbYdeldt9XqrXBB1kl00Mg,244201951,833000,3268
UCWVuy4NPohItH9-Gr7e8wqw,1465325596,6710000,3796
UCaKls-_TILo6B6tNonbIvUw,22823,1250,654
UC_x5XG1OV2P6uZZ5FSM9Ttw,178483133,2120000,5254
UCZ_k887WoKLx6PmkHBQ8oiw,725,8,66
UCaFGDBmGK_jw66u3av2Ysjw,103734885,374000,833
UC_eA572lBzVkpXhoeWnqSKQ,169695742,712000,1238
UCbMtX73occHT8CFu1n6vIHQ,32995,1300,29
UC_jVZs4CFIwwT6hPjhfwGYw,11184602,57400,323
UCZOjCPcZuq-JBRVK2UG8o8g,410443,3540,94
UCZVgYpOXDcKQ7NLYZjilzqA,7201,165,59
UCYVinkwSX7szARULgYpvhLw,5351271850,17500000,3548
UCYbNjJ9CVYUr0Mt57icEjOA,10466980,38400,740
UC__N-PrTXi8uXOBnpmrVUYg,810,51,13
UC__Oy3QdB3d9_FHO_XG1PZg,434988052,963000,3752
UCbK5Us4E-HsXw6fQ1PYUuog,93265691,824000,819
UC_zmPqauxanOAGszXfdipEA,94828146,253000,2426
UCc6omWF6YEvp2sHr1R1lm5Q,217506,826,1203
UCbUh4Lf8YsYxopSl69EWwTA,5145,39,234
UCd_1AtB0Zh7ihcPFDzwA-qA,1314,16,11
UCbQa1Vmu1YtyOTpWYYXdNfQ,923936,3060,40
UCbu2SsF-Or3Rsn3NxqODImw,2693861329,4470000,34967
UCbb5TgzYFaLw0_QYxMvxDdg,77589989,369000,1182
UCc_YhgACg9Xu4H5QBpYQVnA,8029,96,14
UCdufkvMrmyR1TMhDG8PhsJw,259530882,484000,5550
UCdmGjywrxeOPfC7vDllmSgQ,695033250,3720000,6771
UCbQ4fbi0fy3d6Hb7q2FIATw,107653654,523000,1446
UCe1FDuO_eqI4M9U9UyLBOhA,87043910,518000,904
UCcUr_9FT9kFwSY_iP3Yh8Ig,41892476,166000,844
UCd6vEDS3SOhWbXZrxbrf_bw,56704646,244000,1242
UCcbE7lt3O-8vPm1SwS6oC9w,2068575,18300,144
UCdt2o-hQ3BF-lc1z58ZY2mw,10461751,31800,516
UCcIqkLHMUEEyvUnki9bpeKQ,10975579,35100,553
UCehaC4DmfuOj5t4wKDeF0wA,182,4,19
UCf4pkVHnnWTqUbjxZgFzvfw,183117750,586000,852
UCeVpI1jEdMUfboWOtl_Bq6g,69864884,453000,381
UCfwE_ODI1YTbdjkzuSi1Nag,438505499,982000,2696
UCfXdejDvNviqilmJ9DvGuow,27276786,198000,932
UCfnGFbwo6onsgtlK6xyPUIw,77071,1400,320
UCgoxc-VKU0cw9BcM9z_qokg,61840956,278000,1373
UCgygPZBZkdckmpoEggM12hw,52170,231,47
UCfqq4uagW1M5-2wsX4YqOCA,6606318,54800,21
UCgFkUfMGLAYIud_5AnO4YFg,27692296,179000,2555
UCgaIbfohvj8OrgPAockyYow,5104256,638,44
UCgN6VM0MKJ1W7EwjX9qIPhg,12922483,44000,3862
UCeBiljCj-bcYGRFDVf1Pt0g,43505954,212000,1395
UCedVkfY0JJnehsTxwbL0MuQ,9676,116,195
UCeNM2cr0tcisyZ15OtsNldg,142913503,913000,2115
UCiCI7FSPy4apyiYxUmdDjKw,141291,3530,130
