videoId,title,channelId,channelTitle,uploaded
YWJYkaCpfeg,Microsoft Surface Keyboard Review - What Apple Should Have Made (and then did this past week),UCiQMYozSSTkJ2twtZM1bG9w,zollotech,2017-06-11T19:49:30Z
Vydw445XA_E,Meet Surface Laptop Go and Updates to Surface Pro X,UCGS474QoP8SCnSo6hOCaayA,Microsoft Surface,2020-10-01T12:58:13Z
BRcHD3TenxI,Microsoft Surface Studio review,UCddiUEpeqJcYeBxX1IVBKvQ,The Verge,2016-11-17T17:00:01Z
ujLX6qO1R90,Microsoft Surface Pro X vs Apple iPad Pro,UCvIbgcm10GqMdwKho8C1Zmw,MW Technology,2019-11-10T19:00:05Z
Ojs5fWmfCGE,ENCONTREI UM NOTEBOOK MICROSOFT SURFACE COM DEFEITO POR R$ 250!  NÃO PARECE DIFÍCIL CONSERTAR,UCbK5Us4E-HsXw6fQ1PYUuog,MW Informática,2020-07-14T22:15:00Z
TxWuVazPK-Q,لابتوب 1-2 مناسب للأعمال والطلاب .. Microsoft Surface Go 2,UCMM1y0hm7qXW8yGJ6DeQeSQ,UTD Saudi فيصل السيف,2020-09-29T11:29:21Z
VKxY9uCO3fc,Microsoft Surface Laptop Go Unboxing!,UCey_c7U86mJGz1VJWH5CYPA,iJustine,2020-10-13T13:00:41Z
Hd-I9NswW0Y,Microsoft Surface Go 2 and Surface Headphones 2!,UCey_c7U86mJGz1VJWH5CYPA,iJustine,2020-05-14T18:06:29Z
qgm4RaVUMfE,"Surface Pro 7 - Unboxing, Setup and First Look",UCiQMYozSSTkJ2twtZM1bG9w,zollotech,2019-10-22T21:03:43Z
J4chKRBSwvo,Microsoft SURFACE KEYBOARD Review - My New Favourite!,UCzlXf-yUIaOpOjEjPrOO9TA,The Tech Chap,2017-02-18T17:00:01Z
uAZZZ35vb2I,Lenovo ThinkPad X1 Yoga vs  Microsoft Surface Book Comparison Smackdown,UCW6J17hZ_Vgr6cQgd_kHt5A,MobileTechReview,2016-01-20T23:49:32Z
Jj3w1g3poQs,Microsoft Surface Duo review: double troubles,UCddiUEpeqJcYeBxX1IVBKvQ,The Verge,2020-09-10T13:00:04Z
yhLcApSKcvY,لابتوب ولوحي في نفس الوقت و بإمكانيات عالية من مايكروسوفت ! Microsoft Surface Book 3,UCMM1y0hm7qXW8yGJ6DeQeSQ,UTD Saudi فيصل السيف,2020-09-29T18:30:09Z
n8n05oYQzUY,Microsoft Surface Book 2 Teardown!,UCHbx9IUW7eCeJsC4sBCTNBA,iFixit,2017-11-17T22:31:29Z
3LR5obYCSKg,Review del Surface Studio 2...¡es impresionante!,UCEgF6KhiOxSe-oRDUJba3Kg,Victor Abarca,2020-07-27T19:30:01Z
gs3yYvFuJ2E,Microsoft Surface Laptop 3 (13.5-in): The Long-Term Review,UCqh8w-GY6v0vgwIn_iWt87A,Andrew Marc David,2020-01-14T03:43:18Z
eC8DYRtLCW0,Microsoft Surface Headphones 2 - They did it!,UC9fSZHEh6XsRpX-xJc6lT3A,UrAvgConsumer,2020-05-23T16:49:53Z
tSSnBlyhau4,Microsoft Surface Pro X Full Review - Should You Buy It? | The Tech Chap,UCzlXf-yUIaOpOjEjPrOO9TA,The Tech Chap,2020-03-12T18:09:11Z
-cuk8Jxx7iA,Microsoft Surface Pro 7 Review | Best convertible of 2020?,UCVLN0tY51ewH44wUtx3YZTA,Tech Spurt,2020-02-13T13:45:00Z
RMPTZRCyXU4,Microsoft Surface Laptop 2 Review!,UChnN9MPURwKV2PbEoT2vhTQ,randomfrankp,2018-10-20T13:00:03Z
s2k8y6s-IfA,📦 Microsoft Surface Studio 2 unboxing -¿el ordenador FLOTANTE?-,UCYkoAtIMi6oFG_8SO5YrauQ,clipset,2019-04-04T17:00:08Z
QNWUaAvOQzo,Microsoft Surface Pro 7 vs Surface Pro X vs Surface Laptop 3 - Which is Best? | The Tech Chap,UCzlXf-yUIaOpOjEjPrOO9TA,The Tech Chap,2019-10-03T11:21:00Z
hMk7wnybXLM,Microsoft Surface Earbuds,UCGS474QoP8SCnSo6hOCaayA,Microsoft Surface,2020-05-06T13:02:41Z
NWG5E75b3cc,Review de Surface Go 2: me ha encantado (y no me lo esperaba),UCEgF6KhiOxSe-oRDUJba3Kg,Victor Abarca,2020-05-16T19:17:51Z
p09dcpmcMG8,Обзор Surface Laptop! Лучший ноутбук на Windows,UCDF_NIAEkcAUvzxe1DUzaQA,Rozetked,2018-07-19T18:31:59Z
7-P3sI0WK8k,Microsoft Surface Pro 6: The Review,UCqh8w-GY6v0vgwIn_iWt87A,Andrew Marc David,2018-10-23T12:56:17Z
