videoId,title,channelId,channelTitle,Date,videoViewCount,likeCount,dislikeCount,commentCount,channelViewCount,subscriberCount,videoCount,positive_comments,negative_comments,neutral_comments,stock_price_before,stock_date_before,stock_price_after,stock_date_after
-Se_HrAfFz8,Pixel 5 Review: The Google Phone Grows Up,UCSOpcUkE-is7u7c4AkLgqTw,MrMobile [Michael Fisher],2020-10-15,460120,20424,312,1571,161327429,1050000,413,541,146,390,1563.43994140625,2020-10-14,1585.989990234375,2020-10-21
pOPfFcAw7mI,Google Pixel 3a: This Changes Everything,UCSOpcUkE-is7u7c4AkLgqTw,MrMobile [Michael Fisher],2019-05-07,444357,13529,306,1691,161327429,1050000,413,506,167,393,1193.4599609375,2019-05-06,1136.5899658203125,2019-05-13
zr2ugqqjqsE,ПРАВДА про Google Pixel через 1 месяц,UCY03gpyR__MuJtBpoSyIGnw,Droider.Ru,2016-12-05,732979,33732,1348,1015,247480454,1100000,1886,19,1,420,764.4600219726562,2016-12-02,809.4500122070312,2016-12-09
cp57VzOjjrI,ПОЛГОДА с Pixel 4: Что я понял?,UCY03gpyR__MuJtBpoSyIGnw,Droider.Ru,2020-06-06,333405,17063,414,1178,247480454,1100000,1886,20,5,787,1440.02001953125,2020-06-05,1412.9200439453125,2020-06-12
nnCPGvTduS0,НАСТОЯЩИЙ ОБЗОР Pixel 5,UCY03gpyR__MuJtBpoSyIGnw,Droider.Ru,2020-10-29,306886,20388,375,1243,247480454,1100000,1886,25,3,856,1510.800048828125,2020-10-28,1745.8499755859375,2020-11-04
PLnIXoSWc6E,Как изменялась Google КАМЕРА?,UCY03gpyR__MuJtBpoSyIGnw,Droider.Ru,2020-06-24,139703,13502,127,692,247480454,1100000,1886,16,4,463,1463.97998046875,2020-06-23,1418.050048828125,2020-06-30
g9uJXvZOfPM,Google Pixel 4a Teardown! - its a tricky little guy...,UCWFKCr40YwOZQx8FHU_ZqqQ,JerryRigEverything,2020-11-13,723226,37184,618,2816,1226290905,6470000,794,341,110,649,1742.8199462890625,2020-11-12,1758.5699462890625,2020-11-19
nr8Um2aJr2c,Is the Google Pixel 5 Really made of Metal? - Durability Test!,UCWFKCr40YwOZQx8FHU_ZqqQ,JerryRigEverything,2020-12-02,502324,37550,709,3330,1226290905,6470000,794,387,173,540,1795.3599853515625,2020-12-01,,
TtX9OQCBNuo,GOOGLE PIXEL 4 - O REI DAS FOTOGRAFIAS !,UCJY41yD2uXdj3sV-8sMOcGw,K Tech,2020-04-27,707237,39409,631,1796,92166950,934000,795,48,9,691,1276.5999755859375,2020-04-24,1317.3199462890625,2020-05-01
Q5FCYyLFOWE,"GOOGLE PIXEL 5 5G, que DELÍCIA de SMARTPHONE 😍",UCJY41yD2uXdj3sV-8sMOcGw,K Tech,2020-10-21,146638,14096,230,928,92166950,934000,795,57,13,397,1551.0799560546875,2020-10-20,1598.8800048828125,2020-10-27
jHW_4GtysGU,GOOGLE PIXEL 4a - O NOVO intermediário do GOOGLE,UCJY41yD2uXdj3sV-8sMOcGw,K Tech,2020-10-09,73662,7848,83,472,92166950,934000,795,30,1,192,1483.4300537109375,2020-10-08,1555.469970703125,2020-10-15
JG1gvlUbLgw,Google Pixel 4a vs OnePlus Nord | Side-by-side comparison,UCVLN0tY51ewH44wUtx3YZTA,Tech Spurt,2020-08-03,705075,15392,495,2138,99968757,421000,830,376,95,519,1487.949951171875,2020-07-31,1498.3699951171875,2020-08-07
y0u8Of_-tQc,Google Pixel 5 | Unboxing &amp; Full Tour,UCVLN0tY51ewH44wUtx3YZTA,Tech Spurt,2020-10-08,502441,11938,376,1567,99968757,421000,830,453,123,509,1459.1400146484375,2020-10-07,1563.43994140625,2020-10-14
veDK9Amakjo,Google Pixel 4a Review | The best mini phone of 2020,UCVLN0tY51ewH44wUtx3YZTA,Tech Spurt,2020-08-06,234362,5912,188,914,99968757,421000,830,238,65,201,1479.0899658203125,2020-08-05,1507.239990234375,2020-08-12
