videoId,title,channelId,channelTitle,Date,videoViewCount,likeCount,dislikeCount,commentCount,channelViewCount,subscriberCount,videoCount,positive_comments,negative_comments,neutral_comments,stock_price_before,stock_date_before,stock_price_after,stock_date_after
zq-eSYTGbAY,FINALMENTE L&#39;HO COMPRATO! - Google Home,UCDz3CjAc51W-YtsxYtSPZXg,GiampyTek,2018-04-05,689709,36865,771,1910,536067549,1890000,2262,208,9,569,1029.7099609375,2018-04-04,1025.06005859375,2018-04-11
nEInzisK78c,Sjov med Google Home #2,UCVNSyYuNQUwJiD0TVst9Szg,Niki Topgaard,2019-05-05,682638,15423,268,539,85797848,216000,144,56,25,257,1189.550048828125,2019-05-03,1167.6400146484375,2019-05-10
p5ZeYN-_V0o,Sjov med Google Home #3,UCVNSyYuNQUwJiD0TVst9Szg,Niki Topgaard,2019-09-14,648326,14589,289,731,85797848,216000,144,85,18,347,1240.030029296875,2019-09-13,1229.8399658203125,2019-09-20
pM7qhOtZ8_c,便利すぎ！車内でGoogle Home使ってみた！,UCVPz_nauEJpqPxxvYiOpCHQ,カズチャンネル/Kazu Channel,2017-12-16,677547,3963,449,468,862368291,1830000,2358,4,0,273,1072.0,2017-12-15,1068.8599853515623,2017-12-22
3BJVTypIMI4,Philips Hue Smart Lights Setup (with Alexa &amp; Google Home!) | The Tech Chap,UCzlXf-yUIaOpOjEjPrOO9TA,The Tech Chap,2017-12-05,666111,5556,421,273,216034385,963000,720,42,4,11,1011.8699951171876,2017-12-04,1051.969970703125,2017-12-11
_GdvyWH5q2U,Google Assistant - What can it do in 2020?,UCJOl2JvledP26K2OQ_HLgnQ,6 Months Later Reviews,2020-01-04,660078,9166,364,487,17430070,99400,151,78,12,30,1361.52001953125,2020-01-03,1428.9599609375,2020-01-10
6G1mx8vc8Vg,Google Home Mini and Max first look,UCddiUEpeqJcYeBxX1IVBKvQ,The Verge,2017-10-04,654500,6272,305,369,872554838,3070000,3947,76,36,64,972.0800170898438,2017-10-03,987.7999877929688,2017-10-10
5qL_QfYdc48,Google Home Hub hands-on,UCddiUEpeqJcYeBxX1IVBKvQ,The Verge,2018-10-09,311601,2338,274,216,872554838,3070000,3947,54,31,53,1155.9200439453125,2018-10-08,1102.43994140625,2018-10-15
1KVNK-T1jdI,Trucos AVANZADOS para tu GOOGLE HOME (Parte 1) | Sácale MÁS provecho + Review Google Nest Home Mini,UCbotAzxzA5Y8WcjNh5K9ZkQ,Tecnoanalisis en Español,2019-01-27,587329,13082,592,523,11382049,156000,72,4,0,57,1101.510009765625,2019-01-25,1118.6199951171877,2019-02-01
nVL_zjP-1i0,"Un mese con GOOGLE HOME Recensione TicHome, Home e Mini",UC5yXB_ThsufRJYMRlzIGoeQ,andreagaleazzi.com,2018-05-06,576730,8715,283,654,432057427,1080000,2461,53,12,209,1051.0,2018-05-04,1103.3800048828123,2018-05-11
UhnZ-c_Y_2Q,GOOGLE HOME e MINI Unboxing e prima configurazione,UC5yXB_ThsufRJYMRlzIGoeQ,andreagaleazzi.com,2018-03-26,325724,6296,198,370,432057427,1080000,2461,46,2,149,1026.550048828125,2018-03-23,1037.1400146484377,2018-03-29
NIeGL1k50CE,Introducing Technoblade Home,UCryKACitFpPVPiqvYH6pQBQ,OmicronGaming,2019-07-20,572881,26635,193,771,17596743,143000,496,32,7,55,1131.550048828125,2019-07-19,1245.219970703125,2019-07-26
dvL9CdNNfbY,"Claro que Funciona, Controlo toda mi casa con Google Home Mini Review -  México◀︎Denek32",UCFkRM-EP0VNqkuFrkHSkGFg,Denek32,2018-11-03,560472,10349,374,780,88688554,422000,1216,13,0,101,1071.489990234375,2018-11-02,1077.02001953125,2018-11-09
0Mls_BDLzGQ,Pair Your Google Home Mini to a Bluetooth Speaker,UCjMVmz06abZGVdWjd1mAMnQ,Tech With Brett,2018-08-17,499362,4586,175,462,67017615,317000,435,53,7,15,1224.06005859375,2018-08-16,1221.1600341796875,2018-08-23
ICOmPm5xtzk,Full Tour of the NEW Google Home App,UCjMVmz06abZGVdWjd1mAMnQ,Tech With Brett,2018-10-15,485510,2960,269,393,67017615,317000,435,65,12,33,1120.5400390625,2018-10-12,1105.1800537109377,2018-10-19
naaX0DIhnag,Wake Up to Music With Your Google Home,UCjMVmz06abZGVdWjd1mAMnQ,Tech With Brett,2018-02-02,476192,5741,196,504,67017615,317000,435,55,14,33,1181.5899658203125,2018-02-01,1007.7100219726562,2018-02-08
_HeDEsw_VyI,Google Home Hub Setup &amp; Home View Walkthrough,UCjMVmz06abZGVdWjd1mAMnQ,Tech With Brett,2018-10-26,416368,3196,167,304,67017615,317000,435,45,4,22,1103.5899658203123,2018-10-25,1085.97998046875,2018-11-01
Jr0i1UHK0NA,Broadlink Mini 3 TV Remote Setup for Alexa &amp; Google Home,UCjMVmz06abZGVdWjd1mAMnQ,Tech With Brett,2018-08-11,364410,2608,186,422,67017615,317000,435,32,7,16,1252.510009765625,2018-08-10,1215.8499755859375,2018-08-17
tdY3Q0xqBvI,2019 Google Home App Update &amp; New Features,UCjMVmz06abZGVdWjd1mAMnQ,Tech With Brett,2019-11-11,231381,1875,85,245,67017615,317000,435,36,13,30,1309.0,2019-11-08,1333.5400390625,2019-11-15
