videoId,title,channelId,channelTitle,Date,videoViewCount,likeCount,dislikeCount,commentCount,channelViewCount,subscriberCount,videoCount,positive_comments,negative_comments,neutral_comments,stock_price_before,stock_date_before,stock_price_after,stock_date_after
xfC7gsONmaE,【感動】iPhone 12 miniが小さすぎて鳥肌止まんねぇ…,UCZf__ehlCEBPop-_sldpBUQ,HikakinTV,2020-11-22,1302381,23564,1079,3316,7776749298,8780000,2806,3,0,1097,117.33999633789062,2020-11-20,116.58999633789062,2020-11-27
hGKeGTExoMc,iPhone 12 Proを使ってみた感想【レビュー】,UCZf__ehlCEBPop-_sldpBUQ,HikakinTV,2020-11-12,979318,19567,1014,2500,7776749298,8780000,2806,6,0,1094,119.48999786376952,2020-11-11,118.02999877929688,2020-11-18
uL-rziLZHbM,COMPREI UM IPHONE 11 NA WISH | FUNCIONA?,UCqLIHbcTtcXmht6xB6WNFcg,Camilla de Lucas,2020-09-29,1246433,139491,2428,4674,87193329,2090000,268,38,11,813,114.7620086669922,2020-09-28,116.29935455322266,2020-10-05
2pv3Xpz7-Dk,iPhone 12 Pro kutu açılımı!  (Türk topraklarında ilk kez🇹🇷),UCzNu79N8Lq1wUY52MkhWKSA,ShiftDelete.Net,2020-10-23,1235289,78127,4837,5849,491682270,1420000,5829,77,15,988,115.55064392089844,2020-10-22,115.1213836669922,2020-10-29
iJybJPxSQZs,Artık iPhone 4S alabilirim.. (Denedik!),UCzNu79N8Lq1wUY52MkhWKSA,ShiftDelete.Net,2020-11-15,233871,10816,502,1493,491682270,1420000,5829,43,5,806,119.26000213623048,2020-11-13,117.33999633789062,2020-11-20
zr0VaTJDB8c,Türkiye’de satılacak iPhone 12 Pro’yu kutudan çıkarttık!,UCzNu79N8Lq1wUY52MkhWKSA,ShiftDelete.Net,2020-11-24,187361,7580,504,1269,491682270,1420000,5829,33,13,797,113.8499984741211,2020-11-23,119.0500030517578,2020-11-30
uIrPwE2FG1g,iPhone 12 kullanırken el mi kesiyor? Denedik!,UCzNu79N8Lq1wUY52MkhWKSA,ShiftDelete.Net,2020-11-20,173299,6948,746,881,491682270,1420000,5829,44,5,611,118.63999938964844,2020-11-19,116.02999877929688,2020-11-25
4eKIRxWIT_A,FINGI ENCONTRAR IPHONE 11 PRA VER QUANTOS MENTIROSOS LIGAM! *deu ruim*,UCequuo3xyOIIk1ZDaJ_kiAA,GLE MARQUEZ,2020-10-12,1209328,146637,2883,5784,29590643,728000,70,22,4,650,116.76854705810548,2020-10-09,118.81501007080078,2020-10-16
SP3ipQgtsp8,ZNIČIL JSEM KAMARÁDŮV iPHONE A KOUPIL MU iPHONE 11 PRO! 😱🤩,UC4Gumj80pOghE8G7xq4Yxjg,FIZIstyle,2020-02-28,1194753,37723,7451,2580,290684973,595000,271,36,7,648,67.40355682373047,2020-02-27,72.1843032836914,2020-03-05
EhrDBPL3f1I,Обзор на Iphone 12 Pro Max и Зарядку Magsafe,UCBYvr4SqfGQd5fTmOXVQ4Zw,ГЛЕНТ,2020-11-22,1186431,162742,3879,8356,130981875,5600000,57,14,3,1083,117.33999633789062,2020-11-20,116.58999633789062,2020-11-27
