videoId,title,channelId,channelTitle,Date,videoViewCount,likeCount,dislikeCount,commentCount,channelViewCount,subscriberCount,videoCount,positive_comments,negative_comments,neutral_comments,stock_price_before,stock_date_before,stock_price_after,stock_date_after
ud1V7-n-MVU,أقوى وارخص آيباد لسنة 2020 || iPad 8,UCK2dUwh9zCm6fwZhQoBDNfQ,iMAD Tech,2020-10-14,427891,46171,716,4021,139037329,1550000,582,3,1,1022,120.89143371582031,2020-10-13,117.3076171875,2020-10-20
eVQ4aOHqdbk,HandCam Free Fire 💙🚨 | Show Thao Tác Tay Ipad Ngang Ngửa PC Của LBG | Garena Free Fire,UCF5TyXB7cVdVLv8lXr1T0vw,Lê Bình Gaming,2020-08-25,410664,10151,144,1822,44343132,310000,287,153,18,821,125.64073944091795,2020-08-24,128.8177490234375,2020-08-31
XV6cuBrCcvo,新型iPad Air 第4世代がやってきた！,UCVPz_nauEJpqPxxvYiOpCHQ,カズチャンネル/Kazu Channel,2020-10-24,402737,4397,288,427,862375852,1830000,2358,2,0,296,114.84187316894531,2020-10-23,108.67251586914062,2020-10-30
jEWXoACSeYs,新発売！iPadがノートPCになるキーボードがきたー！Logicool Folio Touch,UCVPz_nauEJpqPxxvYiOpCHQ,カズチャンネル/Kazu Channel,2020-11-11,248050,2287,186,156,862375852,1830000,2358,1,0,139,115.97000122070312,2020-11-10,119.38999938964844,2020-11-17
5APPqVeZt-k,What iPad should you REALLY buy in 2020?,UC3fg6pL63upkXCc0T203wVg,Sara Dietschy,2020-09-26,401774,10776,395,781,74036172,728000,557,253,43,140,112.0866241455078,2020-09-25,112.82534790039062,2020-10-02
ILrdA8sRfOo,What&#39;s On My iPad Pro | Productivity Apps &amp; Accessories,UC3fg6pL63upkXCc0T203wVg,Sara Dietschy,2020-06-26,369426,8674,317,474,74036172,728000,557,166,26,104,90.8890380859375,2020-06-25,90.7071762084961,2020-07-02
32kGFH4Vvq0,لماذا الايباد هو أفضل جهاز للتعلم؟ | بعت اللابتوب و اشتريت ipad pro | أول مرة أجرب apple !,UCEHvaZ336u7TIsUQ2c6SAeQ,دروس أونلاين,2020-11-06,398166,32782,702,3262,193360683,4530000,411,28,7,1065,118.8249969482422,2020-11-05,119.20999908447266,2020-11-12
SBymZ7MYa5o,UNBOXING: iPad Pro 2020 11&quot; // accesorios + decorando 💖,UConHGDR8hPoPtLin6u9TqYQ,christina gaskarth,2020-09-02,397202,25609,460,1516,15656002,265000,128,53,28,428,133.94889831542972,2020-09-01,112.62569427490234,2020-09-08
Nd8IeiwHjo8,تجربتى مع أرخص iPad من أبل | iPad 7 | حلو ولا مقلب ؟,UC0-ube6oD81tPZL_Z_GFtCQ,Mohamed Samy - محمد سامى,2020-04-17,369514,20196,695,1081,66855629,902000,297,6,0,440,70.64904022216797,2020-04-16,67.77567291259766,2020-04-23
9x_b5LZVd6A,NEW iPad Air 2020 Unboxing + Review!,UC9fSZHEh6XsRpX-xJc6lT3A,UrAvgConsumer,2020-10-21,344713,13829,254,913,401805524,3040000,899,290,63,301,117.3076171875,2020-10-20,116.39917755126952,2020-10-27
0aEePtws0UA,How to use iPad Air 4 + Tips/Tricks!,UCF9-JngqznvAsiF2yZbeY8g,iDB,2020-10-24,349384,6840,189,549,166400070,355000,3396,83,24,92,114.84187316894531,2020-10-23,108.67251586914062,2020-10-30
