videoId,title,channelId,channelTitle,Date,videoViewCount,likeCount,dislikeCount,commentCount,channelViewCount,subscriberCount,videoCount,positive_comments,negative_comments,neutral_comments,stock_price_before,stock_date_before,stock_price_after,stock_date_after
KFJHcy5RsbY,"UNBOX &amp; TRÊN TAY MACBOOK PRO M1: THIẾT KẾ KHÔNG ĐỔI, SIÊU MẠNH, GIÁ 40 TRIỆU...",UCOygiQNXiiQ_rpRjHU5ri-A,Duy Thẩm,2020-11-20,114397,2699,43,185,100321662,470000,393,26,7,96,118.63999938964844,2020-11-19,116.02999877929688,2020-11-25
bVEf5178O4Q,"TỔNG HỢP SỰ KIỆN &quot;ONE MORE THING&quot; APPLE: MACBOOK MỚI DÙNG CHIP iPHONE? - CHẠY ĐƯỢC APP iPHONE, iPAD",UCOygiQNXiiQ_rpRjHU5ri-A,Duy Thẩm,2020-11-10,74827,2234,30,160,100321662,470000,393,34,8,69,116.31999969482422,2020-11-09,120.3000030517578,2020-11-16
mtbzALOrJhA,Your PC is Trash - M1 MacBook Air 2020,UCXGgrKt94gR6lmN4aN3mYTg,Austin Evans,2020-11-25,446510,20618,894,1718,1021472891,4780000,1710,465,130,505,115.16999816894531,2020-11-24,122.72000122070312,2020-12-01
KJ8SR1PjTrQ,5 Alasan Harga Apple MacBook Lebih Mahal Dibanding Laptop Lain,UCRFaDqnG9BDE4mpRlXt8pNg,JalanTikus,2017-05-08,412751,4003,250,1268,600306609,4400000,1970,33,19,184,35.13468170166016,2017-05-05,36.97074508666992,2017-05-12
a-eO9y1vN2M,Unboxing del NUEVO MacBook Pro de 13&quot; (2020) Top especificaciones,UCEgF6KhiOxSe-oRDUJba3Kg,Victor Abarca,2020-06-19,406917,15416,681,1101,84221654,654000,436,47,18,707,87.62307739257812,2020-06-18,90.8890380859375,2020-06-25
LVDZz36R_3g,MacBook Air M1 y Pro de 13&quot; con el Apple M1 | Unboxing en español,UCEgF6KhiOxSe-oRDUJba3Kg,Victor Abarca,2020-11-18,147000,9017,322,686,84221654,654000,436,35,15,507,119.38999938964844,2020-11-17,115.16999816894531,2020-11-24
iC3j9YwgfbQ,¡Nuevos MacBook! Todo sobre el Apple Event de Nov en 8 min,UCEgF6KhiOxSe-oRDUJba3Kg,Victor Abarca,2020-11-11,114872,7819,243,433,84221654,654000,436,20,9,321,115.97000122070312,2020-11-10,119.38999938964844,2020-11-17
Bqx2zWc4xHs,Unboxing The 2020 M1 MacBook Air vs MacBook Pro,UCsTcErHg8oDvUnTzoqsYeNw,Unbox Therapy,2020-11-29,807832,25775,675,2140,3907599219,17600000,1869,431,162,507,116.58999633789062,2020-11-27,123.08000183105469,2020-12-02
0u9sCytOegA,iPhone SE3 слишком хорош для Apple и стоит ли брать MacBook на M1,UCt7sv-NKh44rHAEb-qCCxvA,Wylsacom,2020-11-15,398862,22393,1669,5224,2190672130,9790000,2503,38,4,1058,119.26000213623048,2020-11-13,117.33999633789062,2020-11-20
wvyZNzKP3T8,"Ужасы iPhone 12 Pro Max, провал PlayStation 5 и игровой MacBook",UCt7sv-NKh44rHAEb-qCCxvA,Wylsacom,2020-11-22,364751,20397,2327,5935,2190672130,9790000,2503,34,5,1061,117.33999633789062,2020-11-20,116.58999633789062,2020-11-27
O2HDCerISTc,Apple M1 MacBook Unboxing - All Models!,UC9fSZHEh6XsRpX-xJc6lT3A,UrAvgConsumer,2020-11-17,382489,11042,252,720,401796481,3040000,899,246,49,228,120.3000030517578,2020-11-16,113.8499984741211,2020-11-23
BweKixqFW_Y,"MacBook Air 2020, REVIEW con lo Malo y lo Bueno - Comparativa i3 vs i5 vs i7",UCXk9Voo5cAfoYbnXjrNZhVw,Pro Android,2020-05-02,375831,15148,377,1215,436656891,3600000,1191,56,11,532,71.23554229736328,2020-05-01,77.25967407226562,2020-05-08
muZ9EJqb-7w,MacBook Pro M1 芯片评测：好家伙，我直接好家伙,UCT1YrR_CLpwosODYagzhm7Q,钟文泽,2020-11-17,373497,6253,188,1700,50587344,230000,438,11,0,1089,120.3000030517578,2020-11-16,113.8499984741211,2020-11-23
Dcs22Nn-Oxk,MacBook Air M1芯片评测：有一种 Pro 名叫 Air,UCT1YrR_CLpwosODYagzhm7Q,钟文泽,2020-11-17,188804,2825,84,639,50587344,230000,438,5,1,395,120.3000030517578,2020-11-16,113.8499984741211,2020-11-23
szkye7j0RvI,新MacBook Pro体验：对比Air怎么选？14寸何时来？,UCT1YrR_CLpwosODYagzhm7Q,钟文泽,2020-05-12,151178,1365,79,392,50587344,230000,438,3,0,262,78.47537231445312,2020-05-11,78.4629135131836,2020-05-18
8V26jn0U-i4,5 Gründe für das neue MacBook Air (2020),UCF_n906__yoMtxZQtmqmZbA,iKnowReview,2020-03-20,366963,14268,435,1506,100354147,392000,622,118,18,521,60.3211555480957,2020-03-19,63.68739318847656,2020-03-26
kuaWMsSbnaI,NUOVO MacBook Pro 13&quot; - QUELLO CHE APPLE NON DICE (Unboxing &amp; Prime Impressioni),UCXDorkXBjDsh0wNethPe-zQ,Andrea Bentivegna - BlackGeek,2020-05-16,341723,18774,325,799,149527069,637000,1281,33,41,452,76.65679168701172,2020-05-15,79.44196319580078,2020-05-22
O87r3FQH5j0,APPLE PRESENTA I NUOVI MAC CON APPLE SILICON (M1) - UNA RIVOLUZIONE,UCXDorkXBjDsh0wNethPe-zQ,Andrea Bentivegna - BlackGeek,2020-11-11,173115,11653,222,808,149527069,637000,1281,32,38,490,115.97000122070312,2020-11-10,119.38999938964844,2020-11-17
Q21tYxUVH1U,Recensione MacBOOK AIR 2020 di APPLE. OTTIMO EQUILIBRIO!,UC5yXB_ThsufRJYMRlzIGoeQ,andreagaleazzi.com,2020-03-28,339926,8981,175,1029,432057427,1080000,2461,38,22,299,61.05059432983398,2020-03-27,59.49069213867188,2020-04-03
0KwQ_cd7RFQ,UNBOXING MacBook AIR M1 e MONITOR GIGANTE! con prime impressioni d&#39;uso,UC5yXB_ThsufRJYMRlzIGoeQ,andreagaleazzi.com,2020-11-18,185990,7351,139,499,432057427,1080000,2461,31,13,237,119.38999938964844,2020-11-17,115.16999816894531,2020-11-24
Lgkft-CcLC0,Recensione MacBook air M1 e CONFRONTO con MacBook Pro M1,UC5yXB_ThsufRJYMRlzIGoeQ,andreagaleazzi.com,2020-11-23,184621,8304,183,1530,432057427,1080000,2461,57,31,467,117.33999633789062,2020-11-20,116.58999633789062,2020-11-27
TXSInNThqy8,แชร์ประสบการณ์ใช้ MacBook มา 1 ปี คุ้มมั้ย? เป็นยังไงบ้าง?🤔 Peanut Butter,UC1A70xg7qyQycQs8-pz8A6Q,Peanut Butter,2020-01-26,339131,9026,92,544,43311049,517000,139,3,0,298,78.25543975830078,2020-01-24,76.09199523925781,2020-01-31
4W-oGMTX7H8,Compramos una MacBook Pro 🤷‍♂️💸,UCwGX2cE21VPBEJ49hcprP9w,SupraPixel,2019-12-10,331653,12029,836,918,241518908,1220000,2404,19,11,440,65.62138366699219,2019-12-09,68.80263519287111,2019-12-16
